cty_st,tweets_2010,tweets_2011,tweets_2012,tweets_2013,tweets_2014,tweets_2015,tweets_2016,tweets_2017,tweets_2018,tweets_2019,Ctyname,Stname,Cases2010,Cases2011,Cases2012,Cases2013,Cases2014,Cases2015,Cases2016,Cases2017,Cases2018,Cases2019
"Blaine County,Montana",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Blaine County,Montana,0,0,0,1,0,0,0,0,0,0
"Blaine County,Oklahoma",0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,Blaine County,Oklahoma,0,0,0,0,0,0,0,0,0,0
"Blair County,Pennsylvania",0.0,2.0,6.0,2.0,3.0,13.0,13.0,14.0,8.0,6.0,Blair County,Pennsylvania,18,29,37,85,114,77,154,167,118,44
"Blanco County,Texas",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Blanco County,Texas,0,0,0,0,0,0,0,0,0,0
"Bland County,Virginia",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Bland County,Virginia,0,0,0,0,2,0,2,0,1,2
"Bleckley County,Georgia",0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,Bleckley County,Georgia,0,0,0,0,0,0,0,0,0,0
"Bledsoe County,Tennessee",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Bledsoe County,Tennessee,0,0,0,0,0,0,0,0,0,0
"Blount County,Alabama",0.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,Blount County,Alabama,0,1,0,0,0,0,0,0,2,0
"Blount County,Tennessee",0.0,1.0,2.0,2.0,2.0,2.0,0.0,3.0,3.0,4.0,Blount County,Tennessee,1,0,0,1,0,1,0,0,0,1
"Blue Earth County,Minnesota",0.0,1.0,1.0,7.0,2.0,5.0,4.0,6.0,0.0,2.0,Blue Earth County,Minnesota,3,3,1,7,4,7,1,11,5,5
"Boise County,Idaho",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Boise County,Idaho,0,0,0,1,0,0,0,0,0,0
"Bolivar County,Mississippi",0.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,2.0,4.0,Bolivar County,Mississippi,0,0,0,0,0,0,0,0,0,0
"Bond County,Illinois",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Bond County,Illinois,0,0,0,0,0,0,0,0,0,1
"Bonner County,Idaho",1.0,2.0,2.0,5.0,5.0,10.0,3.0,6.0,2.0,4.0,Bonner County,Idaho,0,0,0,0,0,0,2,0,1,0
"Bonneville County,Idaho",1.0,0.0,2.0,1.0,2.0,7.0,3.0,0.0,2.0,3.0,Bonneville County,Idaho,1,1,2,2,1,0,0,3,0,1
"Boone County,Arkansas",3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,Boone County,Arkansas,0,0,0,0,0,0,0,0,0,0
"Boone County,Illinois",0.0,2.0,0.0,1.0,0.0,0.0,0.0,5.0,10.0,8.0,Boone County,Illinois,0,2,0,3,1,2,1,5,1,3
"Boone County,Indiana",2.0,0.0,0.0,2.0,2.0,0.0,3.0,2.0,2.0,3.0,Boone County,Indiana,1,0,0,0,2,0,0,1,1,1
"Boone County,Iowa",0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,Boone County,Iowa,1,0,3,4,0,5,0,2,3,3
"Boone County,Kentucky",1.0,0.0,2.0,3.0,2.0,2.0,2.0,3.0,1.0,5.0,Boone County,Kentucky,0,0,1,0,1,2,1,2,1,0
"Boone County,Missouri",8.0,4.0,4.0,9.0,13.0,11.0,12.0,13.0,8.0,6.0,Boone County,Missouri,0,0,0,0,3,0,0,0,0,0
"Boone County,Nebraska",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Boone County,Nebraska,0,0,0,0,0,0,0,0,0,0
"Boone County,West Virginia",2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Boone County,West Virginia,0,0,0,0,0,0,0,0,1,9
"Bossier Parish,Louisiana",0.0,0.0,7.0,6.0,29.0,16.0,3.0,0.0,3.0,2.0,Bossier Parish,Louisiana,0,0,0,0,0,0,0,0,0,0
"Botetourt County,Virginia",1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Botetourt County,Virginia,0,0,0,0,3,5,4,1,3,12
"Boulder County,Colorado",21.0,52.0,40.0,32.0,39.0,84.0,88.0,73.0,50.0,41.0,Boulder County,Colorado,0,0,0,0,0,0,0,0,0,1
"Bourbon County,Kansas",0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Bourbon County,Kansas,0,1,0,0,0,0,1,1,1,1
"Bourbon County,Kentucky",0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,Bourbon County,Kentucky,0,0,0,0,0,0,0,0,0,0
"Bowie County,Texas",0.0,1.0,3.0,0.0,2.0,2.0,1.0,1.0,1.0,4.0,Bowie County,Texas,0,0,1,1,0,0,0,1,1,0
"Box Elder County,Utah",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Box Elder County,Utah,0,0,0,0,0,0,0,0,0,0
"Boyd County,Kentucky",0.0,0.0,3.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,Boyd County,Kentucky,0,0,0,1,0,0,1,0,0,1
"Boyle County,Kentucky",0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,Boyle County,Kentucky,0,0,0,0,0,1,0,0,0,0
"Bracken County,Kentucky",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Bracken County,Kentucky,0,0,0,0,0,1,0,0,0,0
"Bradford County,Pennsylvania",0.0,1.0,23.0,55.0,235.0,321.0,199.0,30.0,52.0,106.0,Bradford County,Pennsylvania,10,46,52,99,90,180,158,245,161,138
"Bradley County,Arkansas",0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bradley County,Arkansas,0,0,0,0,0,0,0,0,0,0
"Bradley County,Tennessee",2.0,2.0,1.0,2.0,0.0,2.0,2.0,0.0,0.0,2.0,Bradley County,Tennessee,0,0,0,1,0,0,0,0,0,0
"Branch County,Michigan",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Branch County,Michigan,0,0,0,0,0,0,1,0,0,0
"Braxton County,West Virginia",1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,Braxton County,West Virginia,0,0,0,0,0,0,0,6,4,2
"Brazoria County,Texas",1.0,2.0,0.0,5.0,4.0,11.0,6.0,24.0,43.0,34.0,Brazoria County,Texas,0,0,1,2,1,2,1,0,1,0
"Brazos County,Texas",0.0,3.0,4.0,6.0,8.0,8.0,7.0,12.0,7.0,6.0,Brazos County,Texas,0,0,1,0,0,0,2,0,0,0
"Breathitt County,Kentucky",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Breathitt County,Kentucky,0,0,0,0,0,0,0,0,0,0
"Breckinridge County,Kentucky",0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,Breckinridge County,Kentucky,0,0,0,0,0,1,0,0,0,0
"Bremer County,Iowa",0.0,0.0,2.0,1.0,30.0,3.0,0.0,2.0,1.0,0.0,Bremer County,Iowa,0,0,1,3,0,0,0,1,1,1
"Brevard County,Florida",7.0,16.0,20.0,10.0,13.0,27.0,11.0,14.0,19.0,11.0,Brevard County,Florida,3,4,2,7,4,3,8,4,9,3
"Brewster County,Texas",0.0,1.0,2.0,1.0,2.0,4.0,1.0,15.0,1.0,1.0,Brewster County,Texas,1,0,0,0,0,0,0,0,0,0
"Briscoe County,Texas",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Briscoe County,Texas,0,0,0,0,0,0,0,0,0,0
"Bristol Bay Borough,Alaska",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Bristol Bay Borough,Alaska,0,0,0,0,0,0,0,0,0,0
"Bristol County,Massachusetts",4.0,12.0,102.0,65.0,34.0,130.0,29.0,28.0,23.0,23.0,Bristol County,Massachusetts,194,151,523,555,628,577,11,38,1,0
"Bristol County,Rhode Island",0.0,2.0,2.0,4.0,3.0,1.0,2.0,5.0,5.0,3.0,Bristol County,Rhode Island,4,12,7,19,46,54,59,103,86,59
"Bristol city,Virginia",1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,Bristol city,Virginia,0,0,0,0,0,0,0,0,0,0
"Broadwater County,Montana",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Broadwater County,Montana,0,0,0,1,0,0,0,0,0,0
"Brooke County,West Virginia",0.0,1.0,0.0,4.0,0.0,2.0,1.0,0.0,0.0,0.0,Brooke County,West Virginia,0,0,0,1,0,1,3,24,16,2
"Brookings County,South Dakota",0.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,Brookings County,South Dakota,0,0,1,0,0,0,0,0,2,0
"Brooks County,Georgia",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Brooks County,Georgia,0,0,0,0,0,0,0,0,0,0
"Broome County,New York",4.0,2.0,8.0,26.0,49.0,40.0,32.0,74.0,70.0,68.0,Broome County,New York,22,62,64,109,65,47,63,100,56,76
"Broward County,Florida",27.0,74.0,61.0,86.0,53.0,167.0,208.0,119.0,63.0,40.0,Broward County,Florida,3,3,2,1,1,9,17,12,5,7
"Brown County,Indiana",0.0,0.0,1.0,2.0,0.0,3.0,2.0,4.0,0.0,2.0,Brown County,Indiana,0,0,0,0,1,0,0,0,1,1
"Brown County,Minnesota",0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,Brown County,Minnesota,1,0,2,2,1,3,2,4,0,0
"Brown County,Ohio",0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,1.0,Brown County,Ohio,0,0,0,0,0,0,0,0,0,1
"Brown County,South Dakota",0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,1.0,Brown County,South Dakota,0,0,0,1,0,1,0,1,0,0
"Brown County,Texas",0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Brown County,Texas,1,3,5,3,0,0,0,0,0,0
"Brown County,Wisconsin",2.0,4.0,8.0,16.0,13.0,16.0,19.0,28.0,12.0,28.0,Brown County,Wisconsin,29,42,26,31,26,44,68,110,77,79
"Brunswick County,North Carolina",1.0,1.0,8.0,11.0,4.0,7.0,6.0,4.0,7.0,7.0,Brunswick County,North Carolina,2,2,3,5,9,4,5,4,4,1
"Brunswick County,Virginia",0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,Brunswick County,Virginia,0,0,1,2,0,0,0,0,0,0
"Bryan County,Georgia",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Bryan County,Georgia,0,0,1,0,0,0,0,0,0,0
"Bryan County,Oklahoma",0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Bryan County,Oklahoma,0,0,0,0,0,0,0,0,0,0
"Buchanan County,Missouri",0.0,0.0,6.0,6.0,8.0,14.0,6.0,11.0,12.0,2.0,Buchanan County,Missouri,0,0,0,0,0,0,0,0,0,0
"Buckingham County,Virginia",0.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,1.0,0.0,Buckingham County,Virginia,1,1,1,1,0,2,1,1,1,0
"Bucks County,Pennsylvania",10.0,12.0,76.0,97.0,71.0,80.0,70.0,67.0,63.0,56.0,Bucks County,Pennsylvania,437,587,376,337,287,454,500,563,398,363
"Buffalo County,South Dakota",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Buffalo County,South Dakota,0,0,0,0,0,0,0,0,0,0
"Buffalo County,Wisconsin",0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,Buffalo County,Wisconsin,20,19,11,9,9,16,15,11,4,12
"Bullitt County,Kentucky",0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Bullitt County,Kentucky,0,0,0,0,0,0,1,0,0,0
"Bulloch County,Georgia",0.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,Bulloch County,Georgia,0,0,0,0,0,0,0,0,0,0
"Buncombe County,North Carolina",9.0,28.0,30.0,35.0,38.0,46.0,68.0,39.0,36.0,146.0,Buncombe County,North Carolina,1,3,0,4,5,14,17,20,18,26
"Bureau County,Illinois",0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,Bureau County,Illinois,1,2,1,2,0,1,1,0,0,2
"Burke County,North Carolina",0.0,0.0,0.0,1.0,1.0,3.0,1.0,0.0,2.0,0.0,Burke County,North Carolina,0,0,1,1,0,1,0,1,0,0
"Burleigh County,North Dakota",3.0,2.0,0.0,3.0,0.0,6.0,0.0,8.0,5.0,4.0,Burleigh County,North Dakota,1,1,0,5,0,2,3,5,4,3
"Burleson County,Texas",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Burleson County,Texas,0,0,0,0,0,0,0,0,0,0
"Burlington County,New Jersey",3.0,5.0,22.0,41.0,24.0,26.0,19.0,50.0,68.0,93.0,Burlington County,New Jersey,246,233,260,211,196,258,280,227,186,234
"Burnet County,Texas",0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,Burnet County,Texas,2,0,1,1,0,0,0,0,0,0
"Burt County,Nebraska",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Burt County,Nebraska,0,0,0,0,0,0,0,0,0,0
"Butler County,Alabama",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Butler County,Alabama,0,1,0,0,0,0,0,0,0,0
"Butler County,Kansas",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,4.0,0.0,Butler County,Kansas,0,1,0,0,1,0,1,0,0,0
"Butler County,Kentucky",0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,Butler County,Kentucky,0,0,0,0,0,0,0,0,0,0
"Butler County,Missouri",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Butler County,Missouri,0,0,0,0,0,0,0,0,0,0
"Butler County,Nebraska",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Butler County,Nebraska,0,0,0,0,0,0,1,0,0,0
"Butler County,Ohio",1.0,1.0,5.0,5.0,5.0,28.0,5.0,15.0,12.0,8.0,Butler County,Ohio,3,0,1,1,0,5,1,3,4,3
"Butler County,Pennsylvania",0.0,2.0,3.0,1.0,4.0,19.0,10.0,9.0,12.0,11.0,Butler County,Pennsylvania,151,228,235,332,412,436,641,658,624,388
"Butte County,California",3.0,1.0,5.0,5.0,6.0,17.0,11.0,15.0,13.0,39.0,Butte County,California,2,0,1,0,2,0,3,0,0,1
"Butte County,South Dakota",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Butte County,South Dakota,0,0,0,0,0,0,0,0,0,0
"Butts County,Georgia",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,Butts County,Georgia,0,0,0,0,0,0,0,0,0,0
"Cabarrus County,North Carolina",3.0,1.0,5.0,8.0,5.0,13.0,1.0,7.0,2.0,5.0,Cabarrus County,North Carolina,1,1,4,2,1,3,3,4,1,4
"Cabell County,West Virginia",2.0,2.0,1.0,9.0,3.0,9.0,10.0,9.0,2.0,11.0,Cabell County,West Virginia,0,0,0,0,1,0,1,0,1,168
"Cache County,Utah",13.0,9.0,1.0,1.0,4.0,9.0,3.0,4.0,6.0,1.0,Cache County,Utah,1,0,0,0,0,0,1,2,2,1
"Caddo Parish,Louisiana",0.0,0.0,4.0,3.0,14.0,14.0,162.0,9.0,5.0,2.0,Caddo Parish,Louisiana,1,0,0,0,0,0,1,1,0,0
"Calaveras County,California",4.0,3.0,2.0,4.0,0.0,0.0,1.0,3.0,2.0,1.0,Calaveras County,California,0,0,0,0,0,1,0,1,0,1
"Calcasieu Parish,Louisiana",1.0,0.0,0.0,6.0,4.0,9.0,3.0,4.0,1.0,2.0,Calcasieu Parish,Louisiana,0,0,0,0,0,0,1,2,0,0
"Caldwell County,Missouri",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Caldwell County,Missouri,0,0,0,0,0,0,0,0,0,0
"Caldwell County,North Carolina",0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,Caldwell County,North Carolina,0,0,1,1,0,3,3,1,1,0
"Caldwell County,Texas",2.0,0.0,0.0,0.0,5.0,8.0,0.0,0.0,0.0,0.0,Caldwell County,Texas,0,0,0,0,0,0,0,0,0,1
"Caledonia County,Vermont",0.0,2.0,0.0,2.0,3.0,23.0,0.0,3.0,3.0,0.0,Caledonia County,Vermont,2,3,6,7,7,6,13,13,10,22
"Calhoun County,Alabama",0.0,0.0,5.0,10.0,4.0,19.0,2.0,14.0,1.0,6.0,Calhoun County,Alabama,0,2,1,3,2,0,1,0,0,3
"Calhoun County,Illinois",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Calhoun County,Illinois,0,0,0,0,0,0,0,0,0,0
"Calhoun County,Michigan",0.0,0.0,0.0,2.0,0.0,6.0,1.0,7.0,2.0,2.0,Calhoun County,Michigan,0,1,0,0,2,0,3,2,9,14
"Calhoun County,South Carolina",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Calhoun County,South Carolina,0,0,1,0,0,0,0,0,0,0
"Calhoun County,Texas",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Calhoun County,Texas,0,0,0,0,0,0,0,0,0,0
"Calhoun County,West Virginia",0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Calhoun County,West Virginia,0,0,0,1,0,0,1,5,1,1
"Callaway County,Missouri",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,Callaway County,Missouri,0,0,0,0,0,0,0,0,0,0
"Calloway County,Kentucky",0.0,0.0,1.0,2.0,1.0,4.0,1.0,2.0,5.0,1.0,Calloway County,Kentucky,0,0,0,0,0,0,0,0,0,0
"Calumet County,Wisconsin",0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,Calumet County,Wisconsin,9,8,2,4,2,4,14,10,6,14
"Calvert County,Maryland",0.0,1.0,4.0,3.0,9.0,9.0,2.0,7.0,14.0,10.0,Calvert County,Maryland,24,24,45,63,48,90,70,76,103,49
"Cambria County,Pennsylvania",0.0,15.0,14.0,1.0,3.0,4.0,9.0,9.0,6.0,1.0,Cambria County,Pennsylvania,4,30,31,63,91,139,221,173,137,175
"Camden County,Georgia",0.0,0.0,1.0,0.0,1.0,0.0,4.0,1.0,0.0,0.0,Camden County,Georgia,0,0,0,0,0,0,0,0,0,1
"Camden County,Missouri",0.0,0.0,1.0,3.0,0.0,2.0,1.0,2.0,1.0,0.0,Camden County,Missouri,0,0,0,0,0,0,0,0,0,0
"Camden County,New Jersey",31.0,21.0,32.0,40.0,39.0,52.0,43.0,87.0,97.0,56.0,Camden County,New Jersey,9,89,88,129,113,138,123,159,157,80
"Camden County,North Carolina",1.0,0.0,1.0,4.0,6.0,6.0,3.0,0.0,1.0,6.0,Camden County,North Carolina,1,0,0,0,0,0,0,3,0,0
"Cameron County,Pennsylvania",0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,Cameron County,Pennsylvania,14,21,16,21,23,21,28,22,15,14
"Cameron County,Texas",5.0,5.0,5.0,3.0,8.0,14.0,5.0,12.0,6.0,3.0,Cameron County,Texas,0,0,1,0,0,0,1,0,1,1
"Cameron Parish,Louisiana",0.0,0.0,0.0,0.0,13.0,13.0,21.0,6.0,11.0,3.0,Cameron Parish,Louisiana,0,0,0,0,0,0,0,0,0,0
"Camp County,Texas",0.0,0.0,0.0,0.0,1.0,27.0,0.0,0.0,0.0,0.0,Camp County,Texas,0,0,0,0,0,0,0,0,0,0
"Campbell County,Kentucky",2.0,0.0,0.0,0.0,1.0,3.0,2.0,4.0,0.0,0.0,Campbell County,Kentucky,0,0,1,1,0,0,0,0,0,1
"Campbell County,Tennessee",0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,Campbell County,Tennessee,0,0,0,0,0,0,2,0,0,0
"Campbell County,Virginia",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Campbell County,Virginia,2,9,5,2,2,5,3,1,2,10
"Campbell County,Wyoming",0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,3.0,Campbell County,Wyoming,0,0,0,0,0,0,0,0,0,0
"Canadian County,Oklahoma",0.0,1.0,0.0,4.0,0.0,0.0,2.0,2.0,2.0,0.0,Canadian County,Oklahoma,0,0,0,0,0,0,0,0,0,0
"Canyon County,Idaho",2.0,0.0,0.0,1.0,1.0,1.0,4.0,3.0,2.0,1.0,Canyon County,Idaho,1,0,0,1,0,0,0,1,4,0
"Cape Girardeau County,Missouri",0.0,1.0,0.0,3.0,0.0,4.0,2.0,5.0,3.0,0.0,Cape Girardeau County,Missouri,0,0,0,0,0,0,0,0,0,0
"Cape May County,New Jersey",17.0,6.0,13.0,8.0,18.0,10.0,11.0,25.0,136.0,47.0,Cape May County,New Jersey,27,43,41,26,12,27,19,22,31,26
"Carbon County,Montana",0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,Carbon County,Montana,0,0,0,1,0,1,0,0,0,0
"Carbon County,Pennsylvania",0.0,2.0,3.0,10.0,38.0,41.0,3.0,1.0,5.0,5.0,Carbon County,Pennsylvania,37,52,63,38,41,47,46,74,55,50
"Carbon County,Utah",0.0,3.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,Carbon County,Utah,0,0,0,0,0,0,0,0,0,0
"Caribou County,Idaho",0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Caribou County,Idaho,0,0,0,0,0,0,0,0,0,0
"Carlton County,Minnesota",0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,Carlton County,Minnesota,56,39,34,38,31,32,47,44,33,20
"Caroline County,Maryland",0.0,0.0,1.0,1.0,0.0,1.0,1.0,4.0,0.0,1.0,Caroline County,Maryland,17,10,38,20,20,14,13,21,4,12
"Caroline County,Virginia",0.0,0.0,2.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,Caroline County,Virginia,0,2,2,5,3,7,5,2,4,3
"Carroll County,Arkansas",0.0,0.0,1.0,0.0,0.0,2.0,3.0,1.0,0.0,1.0,Carroll County,Arkansas,0,0,0,0,0,0,0,0,0,0
"Carroll County,Georgia",0.0,0.0,0.0,1.0,1.0,0.0,3.0,4.0,0.0,0.0,Carroll County,Georgia,0,0,1,0,0,0,0,0,0,0
"Carroll County,Illinois",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,Carroll County,Illinois,2,0,3,6,3,1,6,3,3,1
"Carroll County,Iowa",1.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,Carroll County,Iowa,0,0,0,0,0,0,0,0,0,0
"Carroll County,Maryland",1.0,5.0,8.0,5.0,3.0,7.0,6.0,12.0,3.0,4.0,Carroll County,Maryland,26,44,105,47,66,72,179,173,147,169
"Carroll County,Mississippi",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Carroll County,Mississippi,0,0,0,0,0,0,0,0,0,0
"Carroll County,New Hampshire",0.0,2.0,7.0,3.0,3.0,4.0,3.0,2.0,3.0,5.0,Carroll County,New Hampshire,35,53,48,60,14,12,35,68,73,96
"Carroll County,Ohio",0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,Carroll County,Ohio,2,0,1,0,1,2,0,6,5,15
"Carroll County,Tennessee",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Carroll County,Tennessee,4,0,0,0,0,0,0,0,0,0
"Carroll County,Virginia",0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,Carroll County,Virginia,0,3,8,20,31,35,31,78,44,34
"Carson County,Texas",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Carson County,Texas,0,0,0,0,0,0,0,0,0,0
"Carter County,Kentucky",0.0,0.0,0.0,0.0,0.0,1.0,6.0,4.0,2.0,2.0,Carter County,Kentucky,0,0,0,1,3,0,0,0,0,0
"Carter County,Montana",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Carter County,Montana,0,0,0,0,0,0,0,0,0,0
"Carter County,Oklahoma",0.0,1.0,1.0,2.0,4.0,2.0,1.0,0.0,0.0,1.0,Carter County,Oklahoma,0,0,0,1,0,0,0,0,0,0
"Carter County,Tennessee",0.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,3.0,Carter County,Tennessee,0,0,3,1,1,0,0,1,1,0
"Carteret County,North Carolina",0.0,0.0,0.0,2.0,1.0,1.0,2.0,7.0,3.0,2.0,Carteret County,North Carolina,0,3,2,2,4,3,3,4,6,5
"Carver County,Minnesota",1.0,1.0,3.0,2.0,10.0,3.0,2.0,10.0,9.0,5.0,Carver County,Minnesota,13,14,10,30,9,20,19,16,12,10
"Cascade County,Montana",0.0,0.0,0.0,2.0,3.0,8.0,1.0,6.0,4.0,1.0,Cascade County,Montana,2,0,0,0,0,0,0,0,0,0
"Cass County,Indiana",0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Cass County,Indiana,2,0,2,1,3,1,2,1,2,3
"Cass County,Iowa",0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,Cass County,Iowa,0,0,0,1,0,0,0,0,1,0
"Cass County,Michigan",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cass County,Michigan,0,2,1,0,2,2,4,0,10,10
"Cass County,Minnesota",0.0,0.0,0.0,5.0,0.0,1.0,0.0,3.0,1.0,1.0,Cass County,Minnesota,67,76,58,66,33,73,82,86,53,51
"Cass County,Missouri",1.0,0.0,0.0,1.0,3.0,0.0,0.0,3.0,5.0,4.0,Cass County,Missouri,0,0,0,0,0,0,0,0,0,0
"Cass County,North Dakota",6.0,7.0,22.0,31.0,9.0,51.0,26.0,58.0,14.0,11.0,Cass County,North Dakota,16,9,11,14,5,14,14,18,16,16
"Cassia County,Idaho",0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,Cassia County,Idaho,0,0,0,0,1,0,0,0,0,0
"Caswell County,North Carolina",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Caswell County,North Carolina,0,1,1,0,0,0,1,1,0,0
"Catawba County,North Carolina",7.0,7.0,4.0,5.0,0.0,8.0,7.0,6.0,5.0,4.0,Catawba County,North Carolina,0,0,0,0,2,3,1,0,0,7
"Catoosa County,Georgia",0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,Catoosa County,Georgia,0,0,0,0,0,0,2,0,0,0
"Catron County,New Mexico",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,Catron County,New Mexico,0,0,0,0,0,0,0,0,0,0
"Cattaraugus County,New York",3.0,2.0,3.0,3.0,2.0,1.0,0.0,1.0,1.0,0.0,Cattaraugus County,New York,3,6,3,4,5,12,12,29,17,51
