id,text,author_id,public_metrics,created_at,in_reply_to_user_id,conversation_id,reply_settings,source,referenced_tweets,context_annotations,entities,user,user_name,city,state,county,country,cty_st,year,label,keywords_label
4.76E+17,@kathleenhanna Go to http://t.co/bjgK8Rwmvc,2344236937,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-06-09T23:48:22.000Z,257199215,4.76E+17,everyone,Twitter Web Client,"[{'type': 'replied_to', 'id': '476016905384251392'}]",,"{'urls': [{'start': 21, 'end': 43, 'url': 'http://t.co/bjgK8Rwmvc', 'expanded_url': 'http://www.lifescript.com/doctor-directory/condition/l-lyme-disease-ny.aspx', 'display_url': 'lifescript.com/doctor-directo…'}], 'mentions': [{'start': 0, 'end': 14, 'username': 'kathleenhanna', 'id': '257199215'}]}","{'description': 'Follow my Instagram and TikTok @dillpounk206. I am in a Punk Rock band called Expos. Love my sister Ryan Ackerman.💙', 'created_at': '2014-02-14T23:04:49.000Z', 'name': 'Dillon Whittier 💙 #GoHawks', 'username': 'dillpunk206', 'public_metrics': {'followers_count': 500, 'following_count': 4990, 'tweet_count': 18634, 'listed_count': 17}, 'location': 'Seattle, WA'}",dillpunk206,Seattle,Washington,King County,United States,"King County,Washington",2014,1,0
3.30E+17,Our photos are live from @LymeResearch Race Against Lyme #5k. Did you get your picture taken with our big tick? https://t.co/iuiCNdDWpw,19772152,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-05-03T21:53:38.000Z,,3.30E+17,everyone,Twitter Web Client,,,"{'urls': [{'start': 112, 'end': 135, 'url': 'https://t.co/iuiCNdDWpw', 'expanded_url': 'https://www.facebook.com/media/set/?set=a.651817138168836.1073741827.114373388579883&type=1&l=032c550356', 'display_url': 'facebook.com/media/set/?set…'}], 'mentions': [{'start': 25, 'end': 38, 'username': 'LymeResearch', 'id': '500156043'}], 'hashtags': [{'start': 57, 'end': 60, 'tag': '5k'}]}","{'created_at': '2009-01-30T15:37:13.000Z', 'location': 'University of Rhode Island', 'username': 'tickencounter', 'name': 'TickEncounter.org', 'description': 'The URI TickEncounter Resource Center promotes tick-bite protection & tickborne disease prevention by engaging, educating, & empowering people to take action.', 'public_metrics': {'followers_count': 1307, 'following_count': 1063, 'tweet_count': 885, 'listed_count': 43}}",tickencounter,Kingston,Rhode Island,Washington County,United States,"Washington County,Rhode Island",2013,1,1
6.19E+17,"RT doitforthelyme: Celebrating @sophiabush's birthday lyme style tonight! Threw on my sparkliest top, splashed on s… http://t.co/Ie7Nq5IjEz",59268268,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-07-09T02:14:11.000Z,,6.19E+17,everyone,IFTTT,,,"{'urls': [{'start': 117, 'end': 139, 'url': 'http://t.co/Ie7Nq5IjEz', 'expanded_url': 'https://twitter.com/Angela4design/status/618966347607863296/photo/1', 'display_url': 'pic.twitter.com/Ie7Nq5IjEz'}], 'mentions': [{'start': 31, 'end': 42, 'username': 'SophiaBush', 'id': '97082147'}]}","{'public_metrics': {'followers_count': 11624, 'following_count': 3911, 'tweet_count': 53811, 'listed_count': 865}, 'description': 'I bring ideas to life. Award-winning marketer, creative, leader. B2B-B2C-DTC. Proven CPGs & private label. Strategy | Marketing | Consumer Goods | Media', 'username': 'Angela4design', 'created_at': '2009-07-22T22:18:41.000Z', 'name': 'Angela LeBrun', 'location': 'Manchester, NH'}",Angela4design,Manchester,New Hampshire,Hillsborough County,United States,"Hillsborough County,New Hampshire",2015,0,0
1.31E+18,"Mosquito &amp; tick bites can cause serious illnesses like EEE &amp; Lyme disease. When outdoors, use EPA approved repellent, applied slowly &amp; evenly to face, neck, arms, &amp; legs. Rub the spray carefully onto kids w/your hands. Wear full-length protective clothing. https://t.co/gnvBrZ0Vst https://t.co/5MwUdzrYgH",23711785,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2020-09-18T13:00:01.000Z,,1.31E+18,everyone,Twitter Media Studio,,"[{'domain': {'id': '65', 'name': 'Interests and Hobbies Vertical', 'description': 'Top level interests and hobbies groupings, like Food or Travel'}, 'entity': {'id': '844603730221707264', 'name': 'Fashion', 'description': 'Fashion'}}, {'domain': {'id': '67', 'name': 'Interests and Hobbies', 'description': 'Interests, opinions, and behaviors of individuals, groups, or cultures; like Speciality Cooking or Theme Parks'}, 'entity': {'id': '1006277139233103872', 'name': 'Behavior around fashion', 'description': 'Behavior around Fashion'}}, {'domain': {'id': '88', 'name': 'Political Body', 'description': 'A section of a government, like The Supreme Court'}, 'entity': {'id': '870708323540017153', 'name': 'US Environmental Protection Agency', 'description': 'US Environmental Protection Agency'}}]","{'urls': [{'start': 273, 'end': 296, 'url': 'https://t.co/gnvBrZ0Vst', 'expanded_url': 'http://www.mass.gov/mosquitoesandticks', 'display_url': 'mass.gov/mosquitoesandt…'}, {'start': 297, 'end': 320, 'url': 'https://t.co/5MwUdzrYgH', 'expanded_url': 'https://twitter.com/MassDPH/status/1306941042701131777/video/1', 'display_url': 'pic.twitter.com/5MwUdzrYgH'}]}","{'created_at': '2009-03-11T03:00:25.000Z', 'location': 'Boston, MA', 'username': 'MassDPH', 'name': 'Mass. Public Health', 'description': 'Tweeting from the Massachusetts Department of Public Health', 'public_metrics': {'followers_count': 63361, 'following_count': 336, 'tweet_count': 19765, 'listed_count': 1062}}",MassDPH,Boston,Massachusetts,Suffolk County,United States,"Suffolk County,Massachusetts",2020,1,1
1.06E+18,I’m over here inhaling 99% of my calorie intake for the day past 2am and... SALTING ASIAN FOOD. So many things wrong with this picture. 😂 I’m also pretty sure an electrolyte imbalance is why I’m always blacking out. Does Lyme eat that shit too????,23858363,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2018-11-13T08:34:28.000Z,,1.06E+18,everyone,Twitter Web App,,"[{'domain': {'id': '65', 'name': 'Interests and Hobbies Vertical', 'description': 'Top level interests and hobbies groupings, like Food or Travel'}, 'entity': {'id': '825047692124442624', 'name': 'Food', 'description': 'Food'}}, {'domain': {'id': '67', 'name': 'Interests and Hobbies', 'description': 'Interests, opinions, and behaviors of individuals, groups, or cultures; like Speciality Cooking or Theme Parks'}, 'entity': {'id': '1006277774384828416', 'name': 'Food experience', 'description': 'Conversation about eating'}}]","{'annotations': [{'start': 222, 'end': 225, 'probability': 0.4469, 'type': 'Person', 'normalized_text': 'Lyme'}]}","{'public_metrics': {'followers_count': 162, 'following_count': 832, 'tweet_count': 5462, 'listed_count': 0}, 'username': 'alexandralogg', 'name': 'Alex', 'location': 'Point Pleasant, NJ ', 'created_at': '2009-03-12T00:10:24.000Z', 'description': 'tired. always.'}",alexandralogg,Point Pleasant,New Jersey,Ocean County,United States,"Ocean County,New Jersey",2018,0,0
9.70E+16,"Missed the Zoobiquity Conference? Video from the Salmonella, Lyme  & Tuberculosis in Dogs, Horses & Humans talk. http://bit.ly/ns6PB9",155060936,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2011-07-29T14:42:02.000Z,,9.70E+16,everyone,TweetDeck,,,,"{'public_metrics': {'followers_count': 1187, 'following_count': 65, 'tweet_count': 3652, 'listed_count': 36}, 'location': 'Los Angeles, CA', 'name': 'Julio Lopez, DVM', 'created_at': '2010-06-13T01:13:28.000Z', 'description': 'Board Certified Veterinary Specialist in Internal Medicine. Diplomate ACVIM. Cornell DVM. UCLA Grad. Media Veterinarian.', 'username': 'ExpertVet'}",ExpertVet,Los Angeles,California,Los Angeles County,United States,"Los Angeles County,California",2011,1,0
24320109000,@LymeChick i can believe it. Lyme weakens everything! Hang in there and take care.,14446544,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2010-09-12T22:05:34.000Z,6010652,24320061318,everyone,Seesmic twhirl,"[{'type': 'replied_to', 'id': '24320061318'}]",,"{'mentions': [{'start': 0, 'end': 10, 'username': 'LymeChick', 'id': '6010652'}]}","{'public_metrics': {'followers_count': 3195, 'following_count': 1987, 'tweet_count': 64866, 'listed_count': 156}, 'created_at': '2008-04-19T21:05:54.000Z', 'description': 'Vagabond, consumed by wanderlust, writer, photographer, thinker, questioner, doubter, atheist, reader, breast cancer survivor, raging liberal, female, queer...', 'name': 'Existential Punk #BLM🌹🏳️\u200d🌈⚾️🍣❄️', 'location': 'Sacramento, CA', 'username': 'ExistentialPunk'}",ExistentialPunk,Sacramento,California,Sacramento County,United States,"Sacramento County,California",2010,1,0
3.93E+17,"I posted 61 photos on Facebook in the album ""Bay Area Polo for Lyme Benefit"" http://t.co/U5ivrpxcus",364944403,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2013-10-24T20:23:11.000Z,,3.93E+17,everyone,Facebook,,,"{'urls': [{'start': 77, 'end': 99, 'url': 'http://t.co/U5ivrpxcus', 'expanded_url': 'http://fb.me/1zDGaizr7', 'display_url': 'fb.me/1zDGaizr7'}], 'annotations': [{'start': 22, 'end': 29, 'probability': 0.4887, 'type': 'Organization', 'normalized_text': 'Facebook'}, {'start': 45, 'end': 74, 'probability': 0.7105, 'type': 'Other', 'normalized_text': 'Bay Area Polo for Lyme Benefit'}]}","{'username': 'GEVMagazine', 'description': 'GEV Magazine is a quarterly food and fashion digital magazine catering to upmarket foodies and fashionistas all over the globe.', 'location': 'San Francisco', 'public_metrics': {'followers_count': 4275, 'following_count': 4707, 'tweet_count': 11372, 'listed_count': 91}, 'name': 'GEV Magazine', 'created_at': '2011-08-30T16:17:43.000Z'}",GEVMagazine,South San Francisco,California,San Mateo County,United States,"San Mateo County,California",2013,1,0
6.26E+17,The Dis-order commonly known as “Lyme disease” http://t.co/jBjxUpObUM via @DarkoVelcek  #AwesomeTeam♥#Odycy☮:-),39427853,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2015-07-29T06:16:26.000Z,,6.26E+17,everyone,Linkis: turn sharing into growth,,,"{'urls': [{'start': 47, 'end': 69, 'url': 'http://t.co/jBjxUpObUM', 'expanded_url': 'http://ln.is/wordpress.com/Vhugy', 'display_url': 'ln.is/wordpress.com/…'}], 'hashtags': [{'start': 88, 'end': 100, 'tag': 'AwesomeTeam'}, {'start': 101, 'end': 107, 'tag': 'Odycy'}], 'mentions': [{'start': 74, 'end': 86, 'username': 'DarkoVelcek', 'id': '2409291421'}]}","{'description': 'Stay in touch with me: \nhttps://t.co/3Unc0mPzty\nhttps://t.co/Eqpev1GFy9\n#KnowledgeIsPower! #AwesomeTeam! :-) Certified Health Coach', 'created_at': '2009-05-12T03:52:18.000Z', 'name': 'Carl Watts', 'username': 'Poet_Carl_Watts', 'location': 'Los Angeles', 'public_metrics': {'followers_count': 62168, 'following_count': 66121, 'tweet_count': 554231, 'listed_count': 2076}}",Poet_Carl_Watts,Los Angeles,California,Los Angeles County,United States,"Los Angeles County,California",2015,1,1
8.95E+17,"@CuriousCarter62 @LouiseMensch @kncrvl I know, but it bugs me how long it takes to remove the tics he sends out. Lyme disease has nothing on what folks like him proffer.",3047265886,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2017-08-08T12:12:40.000Z,8.91E+17,8.95E+17,everyone,Twitter Web Client,"[{'type': 'replied_to', 'id': '894893634226593792'}]",,"{'mentions': [{'start': 0, 'end': 16, 'username': 'CuriousCarter62', 'id': '891135821071486977'}, {'start': 17, 'end': 30, 'username': 'LouiseMensch', 'id': '19346439'}, {'start': 31, 'end': 38, 'username': 'kncrvl', 'id': '51777226'}]}","{'created_at': '2015-02-20T16:25:24.000Z', 'location': 'Washington, DC', 'username': 'JG_NoPlanet_B', 'name': 'James Gow', 'description': 'Proud supporter of #genderequality #womensrights and assistance to displaced persons and refugees. As a patriot I know the USA can guide, protect... and learn.', 'public_metrics': {'followers_count': 4940, 'following_count': 3757, 'tweet_count': 53412, 'listed_count': 4}}",JG_NoPlanet_B,Washington,District of Columbia,District of Columbia,United States,"District of Columbia,District of Columbia",2017,1,1
8.27E+16,Nothing quite like taking a shower after a weekend near Lyme CT and finding a deer tick latched on to one's abdomen.,2303441,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2011-06-20T04:53:02.000Z,,8.27E+16,everyone,Twitter for iPhone,,,"{'annotations': [{'start': 56, 'end': 62, 'probability': 0.8128, 'type': 'Place', 'normalized_text': 'Lyme CT'}]}","{'created_at': '2007-03-26T14:09:40.000Z', 'location': 'Philadelphia, PA', 'public_metrics': {'followers_count': 1718, 'following_count': 79, 'tweet_count': 14956, 'listed_count': 65}, 'username': 'leviathant', 'description': 'Secret weapon. Solutions engineer. Citizen archaeologist. Electronic musician. Building a theater in Old City Philly.', 'name': 'Matt Dunphy'}",leviathant,Philadelphia,Pennsylvania,Philadelphia County,United States,"Philadelphia County,Pennsylvania",2011,1,1
8.04E+17,Lyme disease can impact your family but your pets as well! https://t.co/Wof0tKwflG #Petsmart,3306224383,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-11-29T07:31:02.000Z,,8.04E+17,everyone,SocialOomph,,,"{'hashtags': [{'start': 83, 'end': 92, 'tag': 'Petsmart'}], 'urls': [{'start': 59, 'end': 82, 'url': 'https://t.co/Wof0tKwflG', 'expanded_url': 'https://goo.gl/N6ZhLN', 'display_url': 'goo.gl/N6ZhLN'}]}","{'description': 'Managing Editor at Shreveport City News', 'public_metrics': {'followers_count': 44, 'following_count': 109, 'tweet_count': 56666, 'listed_count': 14}, 'created_at': '2015-08-04T16:05:43.000Z', 'username': 'Shreveport_La_', 'name': 'Robbie Stevens', 'location': 'Shreveport, LA'}",Shreveport_La_,Shreveport,Louisiana,Caddo Parish,United States,"Caddo Parish,Louisiana",2016,1,1
1.17E+18,"Why aren't psychiatrists recognizing obvious infectious cause of psych illness? Why do they relegate kids to serious, longterm psych meds instead of short-term old, safe antibiotics that address root cause? #Lyme @YalePsych @APA @APAPsychiatric @ScottPelley @60Minutes @fox5ny https://t.co/Ie20oRYbKT",89243448,"{'retweet_count': 10, 'reply_count': 3, 'like_count': 38, 'quote_count': 0}",2019-09-02T21:25:46.000Z,,1.17E+18,everyone,Twitter Web App,"[{'type': 'quoted', 'id': '1168622213932736516'}]","[{'domain': {'id': '3', 'name': 'TV Shows', 'description': 'Television shows from around the world'}, 'entity': {'id': '10000280083', 'name': '60 Minutes', 'description': ""The oldest and most-watched newsmagazine on television gets the real story on America's most prevalent issues. CBS News correspondents contribute segments to each hourlong episode. Topics range from hard news coverage to politics, lifestyle, pop culture, business, health, and science. The correspondents and contributors include Lesley Stahl, Scott Pelley, Anderson Cooper, Bill Whitaker, Sharyn Alfonsi, Jon Wertheim and Norah O'Donnell .""}}]","{'mentions': [{'start': 213, 'end': 223, 'username': 'YalePsych', 'id': '274113269'}, {'start': 224, 'end': 228, 'username': 'APA', 'id': '493175789'}, {'start': 229, 'end': 244, 'username': 'APAPsychiatric', 'id': '49634218'}, {'start': 245, 'end': 257, 'username': 'ScottPelley', 'id': '292929561'}, {'start': 258, 'end': 268, 'username': '60Minutes', 'id': '18812572'}, {'start': 269, 'end': 276, 'username': 'fox5ny', 'id': '9229672'}], 'hashtags': [{'start': 207, 'end': 212, 'tag': 'Lyme'}], 'urls': [{'start': 277, 'end': 300, 'url': 'https://t.co/Ie20oRYbKT', 'expanded_url': 'https://twitter.com/LymeBook/status/1168622213932736516', 'display_url': 'twitter.com/LymeBook/statu…'}]}","{'public_metrics': {'followers_count': 7737, 'following_count': 2589, 'tweet_count': 16342, 'listed_count': 121}, 'location': 'NYC', 'created_at': '2009-11-11T18:02:54.000Z', 'description': 'Bestselling Author: “CHRONIC"" / Sony writer/ NY’er/ health reporter/ BALF board/ biotech founder/ C19=airborne/ N95s/ TREAT EARLY/ END GoF/ think 4 yourself', 'name': 'Dana Parish', 'username': 'danaparish'}",danaparish,New York,New York,New York County,United States,"New York County,New York",2019,1,1
1.15E+18,"@TR4CY8CH @wlkthlne @CellierGomez @LymeNot @bekindforlyme @LymeFighterRN @LymeWarriorMom @UlrikeRuffert @amylestoye @newsjane @peakpilot @RichardBrookeP2 @JennaLuche @Karen88randomly @marybethpf @NorthPoe @TerryMMayfield @terriscofield @utome76 @rttkwarner @lone_lyme I never said that, not sure where you got that idea?",8.73E+17,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2019-07-01T19:47:31.000Z,925714747,1.14E+18,everyone,Twitter Web Client,"[{'type': 'replied_to', 'id': '1145780715885355008'}]",,"{'mentions': [{'start': 0, 'end': 9, 'username': 'Tr4cy8CH', 'id': '925714747'}, {'start': 20, 'end': 33, 'username': 'CellierGomez', 'id': '1001947395494764544'}, {'start': 34, 'end': 42, 'username': 'LymeNot', 'id': '972966150416957440'}, {'start': 43, 'end': 57, 'username': 'bekindforlyme', 'id': '2798335010'}, {'start': 73, 'end': 88, 'username': 'LymeWarriorMom', 'id': '1076122826455896064'}, {'start': 89, 'end': 103, 'username': 'UlrikeRuffert', 'id': '976144183302991872'}, {'start': 104, 'end': 115, 'username': 'amylestoye', 'id': '2411382145'}, {'start': 116, 'end': 125, 'username': 'newsjane', 'id': '250488725'}, {'start': 126, 'end': 136, 'username': 'peakpilot', 'id': '15256895'}, {'start': 137, 'end': 153, 'username': 'RichardBrookeP2', 'id': '958311547243323394'}, {'start': 154, 'end': 165, 'username': 'JennaLuche', 'id': '1051918772209180676'}, {'start': 183, 'end': 194, 'username': 'marybethpf', 'id': '39181447'}, {'start': 195, 'end': 204, 'username': 'NorthPoe', 'id': '2915526512'}, {'start': 205, 'end': 220, 'username': 'TerryMMayfield', 'id': '34753499'}, {'start': 221, 'end': 235, 'username': 'terriscofield', 'id': '99518130'}, {'start': 236, 'end': 244, 'username': 'utome76', 'id': '560198049'}, {'start': 245, 'end': 256, 'username': 'rttkwarner', 'id': '3069348449'}, {'start': 257, 'end': 267, 'username': 'lone_lyme', 'id': '1064607348952580097'}]}","{'location': 'Greenville, SC', 'name': 'Jeremy Murphree morgellons.eth', 'username': 'RealMorgellons', 'public_metrics': {'followers_count': 1205, 'following_count': 3621, 'tweet_count': 10666, 'listed_count': 4}, 'description': '#Morgellons is a condition of infection. #MalignantSyphilis @Ethermorg @Morgellonscoin @Morgellonsinfo @LymeMorgellons @NewMorgellons https://t.co/BZb1L5ftD6', 'created_at': '2017-06-09T19:20:50.000Z'}",RealMorgellons,Greenville,South Carolina,Greenville County,United States,"Greenville County,South Carolina",2019,0,0
1.36E+18,"I've been reading on what to do, and Lyme patients talk about helping is just doing things, showing up, and not forgetting. I know you need to focus right now, and literally doing those things isn't conducive to your healing. So I'm trying to figure out what to do.   (2)",992152392,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2021-02-09T19:06:15.000Z,,1.36E+18,everyone,Twitter for Android,,,,"{'description': 'I like ideas.\nYou do what you got to do, you live and you learn, and you make your own luck. // Sneakers, movement, +ity, veganGF', 'public_metrics': {'followers_count': 83, 'following_count': 400, 'tweet_count': 2593, 'listed_count': 2}, 'created_at': '2012-12-06T01:33:58.000Z', 'username': '51_Fly', 'name': 'Andre Stone', 'location': 'Seattle, WA'}",51_Fly,Seattle,Washington,King County,United States,"King County,Washington",2021,1,1
2.36E+17,Old Lyme @Bm00re922,441344747,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2012-08-16T14:43:03.000Z,,2.36E+17,everyone,Twitter for Android,,,,"{'location': 'agawam', 'username': 'Klimczak45', 'public_metrics': {'followers_count': 150, 'following_count': 152, 'tweet_count': 4749, 'listed_count': 2}, 'created_at': '2011-12-20T00:34:17.000Z', 'name': 'Steven Klimczak', 'description': ''}",Klimczak45,Agawam,Massachusetts,Hampden County,United States,"Hampden County,Massachusetts",2012,0,0
9.33E+17,"ⓂDⓂMysterious_lyMe💋(ID:4169773) is on a hot Live, come and support. https://t.co/IPmDwwRW3S https://t.co/Ss7pSjWTKA",28524554,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2017-11-21T06:26:05.000Z,,9.33E+17,everyone,eagle.live,,,"{'urls': [{'start': 68, 'end': 91, 'url': 'https://t.co/IPmDwwRW3S', 'expanded_url': 'http://share.eaglelive.me/?uid=4169773', 'display_url': 'share.eaglelive.me/?uid=4169773'}, {'start': 92, 'end': 115, 'url': 'https://t.co/Ss7pSjWTKA', 'expanded_url': 'https://twitter.com/darkside3824/status/932857629503840256/photo/1', 'display_url': 'pic.twitter.com/Ss7pSjWTKA'}]}","{'public_metrics': {'followers_count': 537, 'following_count': 1750, 'tweet_count': 25814, 'listed_count': 3}, 'location': 'Chicago,  IL', 'created_at': '2009-04-03T07:46:21.000Z', 'description': 'BROTHER L.WILLIAMS DJ/MASSAGE THERAPIST/ PROMOTER', 'name': 'djdarkside214', 'username': 'darkside3824'}",darkside3824,Chicago,Illinois,Cook County,United States,"Cook County,Illinois",2017,0,0
6.71E+17,"RT https://t.co/OWhCIO3wpX ""Lyme Park Locals photographed by _KDPhotography see the rest: … https://t.co/Cz08BIYM3j",4329095120,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-11-30T04:01:39.000Z,,6.71E+17,everyone,IFTTT,,,"{'urls': [{'start': 3, 'end': 26, 'url': 'https://t.co/OWhCIO3wpX', 'expanded_url': 'https://twitter.com/niume_official/status/671176999155707904', 'display_url': 'twitter.com/niume_official…'}, {'start': 92, 'end': 115, 'url': 'https://t.co/Cz08BIYM3j', 'expanded_url': 'https://twitter.com/niume_official/status/663734163607052288/photo/1', 'display_url': 'pic.twitter.com/Cz08BIYM3j'}], 'annotations': [{'start': 28, 'end': 43, 'probability': 0.5015, 'type': 'Other', 'normalized_text': 'Lyme Park Locals'}, {'start': 61, 'end': 74, 'probability': 0.7141, 'type': 'Person', 'normalized_text': '_KDPhotography'}]}","{'location': 'Las Vegas, NV', 'created_at': '2015-11-23T01:57:47.000Z', 'public_metrics': {'followers_count': 4299, 'following_count': 1496, 'tweet_count': 197202, 'listed_count': 0}, 'description': 'I specialize in professional #Photography such as #Maternity, #Newborn, and #Family #Photographer in #LasVegas #Nevada', 'name': 'MG Photography', 'username': 'mgph0t0graphy'}",mgph0t0graphy,Las Vegas,Nevada,Clark County,United States,"Clark County,Nevada",2015,0,0
2.28E+17,@Evan_Almightee I remember when she got Lyme disease,15347147,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2012-07-24T14:47:19.000Z,27275016,2.28E+17,everyone,Twitter Web Client,"[{'type': 'replied_to', 'id': '227776124007108608'}]",,"{'annotations': [{'start': 40, 'end': 51, 'probability': 0.3238, 'type': 'Other', 'normalized_text': 'Lyme disease'}], 'mentions': [{'start': 0, 'end': 15, 'username': 'Evan_Almightee', 'id': '27275016'}]}","{'name': 'gurleygurl', 'public_metrics': {'followers_count': 2968, 'following_count': 935, 'tweet_count': 41263, 'listed_count': 108}, 'description': 'Memphis Advertising and Design. Sports fan. Whiskey drinker. There are those who listen, and those who wait to talk. #GTG #Giants', 'created_at': '2008-07-07T22:15:03.000Z', 'username': 'gurleygurl', 'location': 'memphis', 'withheld': ''}",gurleygurl,Memphis,Tennessee,Shelby County,United States,"Shelby County,Tennessee",2012,1,1
1.05E+18,"Then, there’s me Kathleen… I continue to deal with late stage chronic Lyme disease and adre... https://t.co/qKLe32vdeX",34790938,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2018-10-01T01:58:02.000Z,,1.05E+18,everyone,GoFundMe,,,"{'annotations': [{'start': 17, 'end': 24, 'probability': 0.6948, 'type': 'Person', 'normalized_text': 'Kathleen'}], 'urls': [{'start': 95, 'end': 118, 'url': 'https://t.co/qKLe32vdeX', 'expanded_url': 'https://www.gofundme.com/angottifunds?pc=tw_u', 'display_url': 'gofundme.com/angottifunds?p…'}]}","{'username': 'foregonelegacy', 'name': 'Kathleen Angotti', 'location': 'Hagerstown, MD', 'public_metrics': {'followers_count': 22, 'following_count': 249, 'tweet_count': 312, 'listed_count': 0}, 'description': 'Lifetime equestrian, life been put on hold due to chronic lyme disease and a neuro-endocrine disorder.  Trying to get by each day, never letting the dreams die.', 'created_at': '2009-04-24T00:53:20.000Z'}",foregonelegacy,Hagerstown,Maryland,Washington County,United States,"Washington County,Maryland",2018,1,1
1.34E+18,"@sarahco48979387 @Lymenews This is brand new to me! More women over males experience the Morgellons condition, though my Lyme ELISA was negative.",8.73E+17,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2020-12-29T19:47:41.000Z,1.11E+18,1.34E+18,everyone,Twitter Web App,"[{'type': 'replied_to', 'id': '1343694130392788992'}]",,"{'annotations': [{'start': 121, 'end': 130, 'probability': 0.2643, 'type': 'Other', 'normalized_text': 'Lyme ELISA'}], 'mentions': [{'start': 0, 'end': 16, 'username': 'sarahco48979387', 'id': '1113903180755156992'}, {'start': 17, 'end': 26, 'username': 'Lymenews', 'id': '47791514'}]}","{'username': 'RealMorgellons', 'description': '#Morgellons is a condition of infection. #MalignantSyphilis @Ethermorg @Morgellonscoin @Morgellonsinfo @LymeMorgellons @NewMorgellons https://t.co/BZb1L5ftD6', 'location': 'Greenville, SC', 'public_metrics': {'followers_count': 1205, 'following_count': 3621, 'tweet_count': 10666, 'listed_count': 4}, 'name': 'Jeremy Murphree morgellons.eth', 'created_at': '2017-06-09T19:20:50.000Z'}",RealMorgellons,Greenville,South Carolina,Greenville County,United States,"Greenville County,South Carolina",2020,1,0
5.77E+17,The other end of the land from Lyme but had to retweet; her work is so beautiful! @HelenaEmmans: Shoreline spoon http://t.co/BGYamp6Mqi,1628739464,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",2015-03-13T21:53:19.000Z,20626356,4.52E+17,everyone,Twitter for iPhone,"[{'type': 'replied_to', 'id': '452444735991345153'}]",,"{'mentions': [{'start': 82, 'end': 95, 'username': 'HelenaEmmans', 'id': '20626356'}], 'urls': [{'start': 113, 'end': 135, 'url': 'http://t.co/BGYamp6Mqi', 'expanded_url': 'https://twitter.com/HelenaEmmans/status/452444735991345153/photo/1', 'display_url': 'pic.twitter.com/BGYamp6Mqi'}], 'annotations': [{'start': 31, 'end': 34, 'probability': 0.4233, 'type': 'Place', 'normalized_text': 'Lyme'}]}","{'username': 'CoramCottage', 'description': '', 'public_metrics': {'followers_count': 1136, 'following_count': 791, 'tweet_count': 2768, 'listed_count': 28}, 'created_at': '2013-07-28T20:56:46.000Z', 'name': 'Coram Cottage', 'location': 'Dorset'}",CoramCottage,Dorset,Ohio,Ashtabula County,United States,"Ashtabula County,Ohio",2015,0,0
1.09E+18,@cmclymer Lyme Disease. It settled in my shoulders and neck. Ended up lying on the floor screaming into a pillow. Finally saw physician and got treated.,283366530,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",2019-02-07T10:10:21.000Z,15907183,1.09E+18,everyone,Twitter for iPhone,"[{'type': 'replied_to', 'id': '1093409592296509441'}]",,"{'mentions': [{'start': 0, 'end': 9, 'username': 'cmclymer', 'id': '15907183'}]}","{'name': 'Annie Garrett💉x3 + mask😷', 'location': 'Lebanon, IN', 'description': 'Retired Social Worker. Children are our future, teach love and practice equality🏳️\u200d🌈 BLM. Vote blue in 2022. 🦋', 'username': 'AkauroraD', 'public_metrics': {'followers_count': 3366, 'following_count': 3751, 'tweet_count': 9930, 'listed_count': 11}, 'created_at': '2011-04-17T04:35:20.000Z'}",AkauroraD,Lebanon,Indiana,Boone County,United States,"Boone County,Indiana",2019,1,1
