id,text,author_id,public_metrics,created_at,in_reply_to_user_id,conversation_id,reply_settings,source,referenced_tweets,context_annotations,entities,user,user_name,city,state,county,country
929613613266071552,"Your so handsome the day I met with you-my lovely ⓂDⓂ Mysterious_lyMe(ID:4169773)
https://t.co/IPmDwwRW3S https://t.co/l8kiG271pq",28524554,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2017-11-12T07:35:31.000Z,,929613613266071552,everyone,eagle.live,,,"{'urls': [{'start': 82, 'end': 105, 'url': 'https://t.co/IPmDwwRW3S', 'expanded_url': 'http://share.eaglelive.me/?uid=4169773', 'display_url': 'share.eaglelive.me/?uid=4169773'}, {'start': 106, 'end': 129, 'url': 'https://t.co/l8kiG271pq', 'expanded_url': 'https://twitter.com/darkside3824/status/929613613266071552/photo/1', 'display_url': 'pic.twitter.com/l8kiG271pq'}]}","{'public_metrics': {'followers_count': 537, 'following_count': 1750, 'tweet_count': 25814, 'listed_count': 3}, 'location': 'Chicago,  IL', 'created_at': '2009-04-03T07:46:21.000Z', 'description': 'BROTHER L.WILLIAMS DJ/MASSAGE THERAPIST/ PROMOTER', 'name': 'djdarkside214', 'username': 'darkside3824'}",darkside3824,Chicago,Illinois,Cook County,United States
934307165619326978,"As someone who has definitely had #lyme for 11 years and possibly longer, I’m reading @ALLYHILFIGER’s memoir... https://t.co/RbxnFQLxAu",196804174,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2017-11-25T06:26:01.000Z,,934307165619326978,everyone,Facebook,,"[{'domain': {'id': '85', 'name': 'Book Genre', 'description': 'A genre for books, like Fiction'}, 'entity': {'id': '859531094730825728', 'name': 'Biographies and memoirs', 'description': 'Biographies and memoirs'}}]","{'urls': [{'start': 112, 'end': 135, 'url': 'https://t.co/RbxnFQLxAu', 'expanded_url': 'http://fb.me/1Iu9HtB8p', 'display_url': 'fb.me/1Iu9HtB8p'}], 'hashtags': [{'start': 34, 'end': 39, 'tag': 'lyme'}], 'mentions': [{'start': 86, 'end': 99, 'username': 'ALLYHILFIGER', 'id': '711986299129823233'}]}","{'location': 'Portland, OR', 'created_at': '2010-09-29T23:20:44.000Z', 'public_metrics': {'followers_count': 961, 'following_count': 2275, 'tweet_count': 8161, 'listed_count': 0}, 'description': '✨ Cosmic Priestess of Spiritual and Emotional Mastery 🐚 Divine Feminine Embodiment 👽DNA Uplevels', 'name': 'Jacquelynne Faith', 'username': 'jacquie_faith'}",jacquie_faith,Portland,Oregon,Multnomah County,United States
926160479810146304,Tick-Borne Illness Similar to Lyme Disease Is on the Rise https://t.co/1X5zmqYA3T #health via @healthline,172818086,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2017-11-02T18:54:00.000Z,,926160479810146304,everyone,eClincher,,,"{'mentions': [{'start': 94, 'end': 105, 'username': 'Healthline', 'id': '14985126'}], 'hashtags': [{'start': 82, 'end': 89, 'tag': 'health'}], 'urls': [{'start': 58, 'end': 81, 'url': 'https://t.co/1X5zmqYA3T', 'expanded_url': 'https://goo.gl/s6PNnc', 'display_url': 'goo.gl/s6PNnc'}]}","{'public_metrics': {'followers_count': 633, 'following_count': 1006, 'tweet_count': 1839, 'listed_count': 18}, 'created_at': '2010-07-30T17:51:07.000Z', 'description': 'Seaside Medical Practice is a medical facility which provides the latest in primary care and nephrology to Santa Monica residents.', 'name': 'Seaside Medical', 'location': 'Santa Monica, CA', 'username': 'SeasideMed'}",SeasideMed,Santa Monica,California,Los Angeles County,United States
918664814645276672,Ticks now spreading a rare disease even scarier than Lyme https://t.co/HnKB9Krtt9,363787682,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2017-10-13T02:28:54.000Z,,918664814645276672,everyone,Twitter Web Client,,,"{'annotations': [{'start': 53, 'end': 56, 'probability': 0.384, 'type': 'Person', 'normalized_text': 'Lyme'}], 'urls': [{'start': 58, 'end': 81, 'url': 'https://t.co/HnKB9Krtt9', 'expanded_url': 'http://a.msn.com/05/en-us/AAtlnd4?ocid=st', 'display_url': 'a.msn.com/05/en-us/AAtln…'}]}","{'name': 'Robert Bob Rozich', 'username': 'EPSArtists', 'public_metrics': {'followers_count': 487, 'following_count': 1426, 'tweet_count': 2625, 'listed_count': 13}, 'description': 'Broad Business Experience In All Aspects of The Music Industry Operations, Working with Actors, Artists, Songwriters, Touring Mgmt Services, Corporate Events.', 'created_at': '2011-08-28T17:56:01.000Z', 'location': 'Nashville, Tn.'}",EPSArtists,Nashville,Tennessee,Davidson County,United States
900767091405447168,Medical News Today: Babesia and Lyme disease: What's the connection? https://t.co/fBtlaeZ6sq https://t.co/3weubO9NVQ,2905419084,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2017-08-24T17:09:44.000Z,,900767091405447168,everyone,dlvr.it,,,"{'urls': [{'start': 69, 'end': 92, 'url': 'https://t.co/fBtlaeZ6sq', 'expanded_url': 'http://dlvr.it/PhLGd7', 'display_url': 'dlvr.it/PhLGd7'}, {'start': 93, 'end': 116, 'url': 'https://t.co/3weubO9NVQ', 'expanded_url': 'https://twitter.com/ChpHealthcare/status/900767091405447168/photo/1', 'display_url': 'pic.twitter.com/3weubO9NVQ'}]}","{'public_metrics': {'followers_count': 232, 'following_count': 6, 'tweet_count': 79586, 'listed_count': 141}, 'username': 'TupperwareTraci', 'name': 'Tracia.my.tupperware.com', 'created_at': '2014-11-20T20:15:32.000Z', 'description': 'Tupperware Sales Consultant', 'location': 'San Tan Valley, AZ'}",TupperwareTraci,San Tan Valley,Arizona,Pinal County,United States
892902681106419712,Foxes eat mice who may in future harbor ticks. Go science &amp; go foxes . Sort of @NatGeo version of Minority Report? https://t.co/TEoDXI6gSW,297151092,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",2017-08-03T00:19:23.000Z,,892902681106419712,everyone,Twitter for iPhone,,,"{'urls': [{'start': 119, 'end': 142, 'url': 'https://t.co/TEoDXI6gSW', 'expanded_url': 'https://mobile.nytimes.com/2017/08/02/science/ticks-lyme-disease-foxes-martens.html?smid=tw-nytimesscience&smtyp=cur&_r=0&referer=https://t.co/KvzsHZ9hVU', 'display_url': 'mobile.nytimes.com/2017/08/02/sci…'}], 'mentions': [{'start': 83, 'end': 90, 'username': 'NatGeo', 'id': '17471979'}]}","{'name': 'George Conard', 'public_metrics': {'followers_count': 342, 'following_count': 689, 'tweet_count': 3155, 'listed_count': 40}, 'description': 'Product Manager, Google Assistant (NLP Platform) | wildlife conservation', 'created_at': '2011-05-12T01:11:24.000Z', 'username': 'GeorgeConard', 'location': 'New York, NY'}",GeorgeConard,New York,New York,New York County,United States
901582815288074241,"@ChristieMLeto @MrsKrazyMonkey I hope you enjoy, and maybe like others, friends, family might get a different understanding of Lyme? I always like looking at pictures! Thx",1452488569,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2017-08-26T23:11:08.000Z,2376038294.0,901581133493755904,everyone,Twitter for iPhone,"[{'type': 'replied_to', 'id': '901581133493755904'}]",,"{'mentions': [{'start': 0, 'end': 14, 'username': 'ChristieMLeto', 'id': '2376038294'}], 'annotations': [{'start': 127, 'end': 130, 'probability': 0.5063, 'type': 'Person', 'normalized_text': 'Lyme'}]}","{'public_metrics': {'followers_count': 3615, 'following_count': 2894, 'tweet_count': 10718, 'listed_count': 72}, 'description': 'Husband, father, cartoonist, musician @ 12 years with Chronic Lyme disease - I so hate ticks, but denial more! Created a cartoon book about Lyme (link below)', 'username': 'Lymeloonies', 'created_at': '2013-05-23T20:34:08.000Z', 'location': 'NYC', 'name': 'David Skidmore'}",Lymeloonies,New York,New York,New York County,United States
897181424209416192,"Lyme Disease can make you feel physically fatigued, foggy brained and depleted of energy. https://t.co/rmoZaK1Bu0 #Lyme #Healing #Testing https://t.co/kckqC8hTIy",807964750478872576,"{'retweet_count': 24, 'reply_count': 1, 'like_count': 11, 'quote_count': 0}",2017-08-14T19:41:35.000Z,,897181424209416192,everyone,Twitter Web Client,,,"{'urls': [{'start': 90, 'end': 113, 'url': 'https://t.co/rmoZaK1Bu0', 'expanded_url': 'http://bit.ly/2wGsODt', 'display_url': 'bit.ly/2wGsODt'}, {'start': 138, 'end': 161, 'url': 'https://t.co/kckqC8hTIy', 'expanded_url': 'https://twitter.com/SacredHawks/status/897181424209416192/photo/1', 'display_url': 'pic.twitter.com/kckqC8hTIy'}], 'annotations': [{'start': 0, 'end': 11, 'probability': 0.4113, 'type': 'Other', 'normalized_text': 'Lyme Disease'}], 'hashtags': [{'start': 114, 'end': 119, 'tag': 'Lyme'}, {'start': 120, 'end': 128, 'tag': 'Healing'}, {'start': 129, 'end': 137, 'tag': 'Testing'}]}","{'username': 'SacredHawks', 'description': 'Robyn Lev is a spiritual minister that helps people with health challenges through distance healing.', 'location': 'Scottsdale, AZ', 'public_metrics': {'followers_count': 706, 'following_count': 1157, 'tweet_count': 65, 'listed_count': 4}, 'name': 'Sacred Hawk', 'created_at': '2016-12-11T15:06:22.000Z'}",SacredHawks,Scottsdale,Arizona,Maricopa County,United States
936024779110301696,Four out of five members of Victoria family battling Lyme disease https://t.co/AH7uX2hMOQ,9229732,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2017-11-30T00:11:12.000Z,,936024779110301696,everyone,TweetDeck,,,"{'annotations': [{'start': 28, 'end': 35, 'probability': 0.4422, 'type': 'Place', 'normalized_text': 'Victoria'}, {'start': 53, 'end': 64, 'probability': 0.3818, 'type': 'Other', 'normalized_text': 'Lyme disease'}], 'urls': [{'start': 66, 'end': 89, 'url': 'https://t.co/AH7uX2hMOQ', 'expanded_url': 'http://bit.ly/2zB5O9L', 'display_url': 'bit.ly/2zB5O9L'}]}","{'public_metrics': {'followers_count': 153551, 'following_count': 710, 'tweet_count': 139435, 'listed_count': 1468}, 'created_at': '2007-10-03T19:08:41.000Z', 'name': 'FOX 9', 'description': 'Twin Cities news + weather https://t.co/zrYTPAjhd1 https://t.co/k1cf0owr8x https://t.co/XYiuO425rh', 'username': 'FOX9', 'location': 'Minneapolis, MN'}",FOX9,Minneapolis,Minnesota,Hennepin County,United States
910736375695024128,@BillyArmagh Because you may get in a car accident. Beyond your control. Cancer. Lyme disease. 1 million things out of your control. Wake up.,356545615,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2017-09-21T05:24:07.000Z,275189388.0,910571065264324608,everyone,Twitter Web Client,"[{'type': 'replied_to', 'id': '910571065264324608'}]",,"{'mentions': [{'start': 0, 'end': 12, 'username': 'BillyArmagh', 'id': '275189388'}]}","{'public_metrics': {'followers_count': 1793, 'following_count': 1003, 'tweet_count': 14717, 'listed_count': 81}, 'created_at': '2011-08-17T00:54:23.000Z', 'description': 'USA Today Bestselling #RomanceAuthor. Wine Country King arrives 1-13! Love & laughter w/a California vibe. Vinyasa Yoga teacher #YogaDownload. Cancer warrior.', 'name': 'Claire Marti, Writer', 'location': 'Encinitas, CA', 'username': 'clairepmarti'}",clairepmarti,Encinitas,California,San Diego County,United States
926439609638285313,"I think I recall reading that 60,000 annually go to have persistent #Lyme &amp; as tests are so lacking probably much higher. We’re not alone! https://t.co/y8BZGNv2e1",1452488569,"{'retweet_count': 1, 'reply_count': 1, 'like_count': 4, 'quote_count': 0}",2017-11-03T13:23:10.000Z,,926439609638285313,everyone,Twitter for iPhone,"[{'type': 'quoted', 'id': '926436315515768832'}]",,"{'urls': [{'start': 143, 'end': 166, 'url': 'https://t.co/y8BZGNv2e1', 'expanded_url': 'https://twitter.com/amylestoye/status/926436315515768832', 'display_url': 'twitter.com/amylestoye/sta…'}], 'hashtags': [{'start': 68, 'end': 73, 'tag': 'Lyme'}]}","{'public_metrics': {'followers_count': 3615, 'following_count': 2894, 'tweet_count': 10718, 'listed_count': 72}, 'username': 'Lymeloonies', 'name': 'David Skidmore', 'location': 'NYC', 'created_at': '2013-05-23T20:34:08.000Z', 'description': 'Husband, father, cartoonist, musician @ 12 years with Chronic Lyme disease - I so hate ticks, but denial more! Created a cartoon book about Lyme (link below)'}",Lymeloonies,New York,New York,New York County,United States
995329140667568128,"Our Keynote Speaker, Dr. Kenneth Liegner has copies of his book available today.  “In the Crucible of Chronic Lyme Disease: Collected Writings &amp; Associated Materials” Hampton Inn, 1120 South Ave., Staten Island, NY. Admission is Free. Walk-ins welcome. https://t.co/Ysm316LeUB",851561984294354946,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",2018-05-12T15:45:34.000Z,,995329140667568128,everyone,Twitter for iPhone,,"[{'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974596157181954', 'name': 'Hospitality'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974596664692736', 'name': 'Hotel/Motel'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10026474907', 'name': 'Hampton Inn'}}, {'domain': {'id': '65', 'name': 'Interests and Hobbies Vertical', 'description': 'Top level interests and hobbies groupings, like Food or Travel'}, 'entity': {'id': '839159814991167489', 'name': 'Travel', 'description': 'Travel'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '864938653063159808', 'name': 'Hospitality', 'description': 'Hospitality'}}, {'domain': {'id': '67', 'name': 'Interests and Hobbies', 'description': 'Interests, opinions, and behaviors of individuals, groups, or cultures; like Speciality Cooking or Theme Parks'}, 'entity': {'id': '864939492947275776', 'name': 'Hotel/Motel', 'description': 'Hotel/Motel'}}]","{'annotations': [{'start': 21, 'end': 39, 'probability': 0.8811, 'type': 'Person', 'normalized_text': 'Dr. Kenneth Liegner'}, {'start': 90, 'end': 121, 'probability': 0.4475, 'type': 'Other', 'normalized_text': 'Crucible of Chronic Lyme Disease'}, {'start': 167, 'end': 177, 'probability': 0.949, 'type': 'Place', 'normalized_text': 'Hampton Inn'}, {'start': 197, 'end': 213, 'probability': 0.4506, 'type': 'Place', 'normalized_text': 'Staten Island, NY'}], 'urls': [{'start': 257, 'end': 280, 'url': 'https://t.co/Ysm316LeUB', 'expanded_url': 'https://twitter.com/LymeSociety/status/995329140667568128/photo/1', 'display_url': 'pic.twitter.com/Ysm316LeUB'}, {'start': 257, 'end': 280, 'url': 'https://t.co/Ysm316LeUB', 'expanded_url': 'https://twitter.com/LymeSociety/status/995329140667568128/photo/1', 'display_url': 'pic.twitter.com/Ysm316LeUB'}]}","{'name': 'Lyme Society, Inc.', 'public_metrics': {'followers_count': 493, 'following_count': 261, 'tweet_count': 563, 'listed_count': 7}, 'description': 'Lyme & Tick-borne Disease Education, Awareness, Advocacy. New York State Not-for-Profit. ""Bridging The Gap Between Patient and Society"" | Bob Sabatino, Founder.', 'created_at': '2017-04-10T22:26:13.000Z', 'username': 'LymeSociety', 'location': 'Staten Island, NY'}",LymeSociety,Staten Island,New York,Richmond County,United States
991366550820216834,"May is Lyme Disease Awareness Month. Know the facts, It's Lyme Time! Protect yourself against Lyme Disease.  #TipTuesday #MosquitoNix #LymeDiseaseAwarenessMonth https://t.co/cC3vw7nclD",714542828135821312,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2018-05-01T17:19:39.000Z,,991366550820216834,everyone,Twitter Web Client,,,"{'hashtags': [{'start': 109, 'end': 120, 'tag': 'TipTuesday'}, {'start': 121, 'end': 133, 'tag': 'MosquitoNix'}, {'start': 134, 'end': 160, 'tag': 'LymeDiseaseAwarenessMonth'}], 'annotations': [{'start': 7, 'end': 34, 'probability': 0.6232, 'type': 'Other', 'normalized_text': 'Lyme Disease Awareness Month'}, {'start': 94, 'end': 105, 'probability': 0.4614, 'type': 'Other', 'normalized_text': 'Lyme Disease'}], 'urls': [{'start': 161, 'end': 184, 'url': 'https://t.co/cC3vw7nclD', 'expanded_url': 'https://twitter.com/MosquitoNix_DAL/status/991366550820216834/photo/1', 'display_url': 'pic.twitter.com/cC3vw7nclD'}]}","{'username': 'MosquitoNix_DAL', 'name': 'MosquitoNix_Dallas', 'location': 'Dallas, TX', 'public_metrics': {'followers_count': 17, 'following_count': 33, 'tweet_count': 816, 'listed_count': 3}, 'description': 'The National Leader in Mosquito Control! WE protect outdoor lifestyles from annoying biting insects: 100% Customer Satisfaction Guaranteed!', 'created_at': '2016-03-28T20:01:00.000Z'}",MosquitoNix_DAL,Dallas,Texas,Dallas County,United States
1079213525078343680,"I can’t remember last year. But I think this was one of the few years — perhaps the only year in many that I didn’t have to go to the emergency room. I’m still learning what works and what doesn’t. Feels good. 

So, persist, #Lyme friends. Persist.",19893071,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 4, 'quote_count': 0}",2018-12-30T03:12:09.000Z,19893071.0,1079212349502959616,everyone,Twitter for iPhone,"[{'type': 'replied_to', 'id': '1079212820070309888'}]",,"{'hashtags': [{'start': 225, 'end': 230, 'tag': 'Lyme'}]}","{'public_metrics': {'followers_count': 3146, 'following_count': 2372, 'tweet_count': 322225, 'listed_count': 450}, 'created_at': '2009-02-02T04:28:59.000Z', 'name': 'z', 'description': 'grieving deaths of some of my dearest; empty & 💔; mostly offline for now, not replying | a duty to birds | she/her | 🌊 get to work', 'username': 'zebrafinch', 'location': 'Washington, DC'}",zebrafinch,Washington,District of Columbia,District of Columbia,United States
996806038744682497,"Kentucky has five different types of ticks that transmit bacteria that can cause lyme disease, spotted fever, tick paralysis, babesiosis, powassan disease, tularemia, dog and human ehrlichoisis, red meat allergies and STARI,
Find out more at https://t.co/zAhHM1GnUd.",203146964,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2018-05-16T17:34:14.000Z,,996806038744682497,everyone,Twitter Web Client,,,"{'annotations': [{'start': 0, 'end': 7, 'probability': 0.9095, 'type': 'Place', 'normalized_text': 'Kentucky'}], 'urls': [{'start': 242, 'end': 265, 'url': 'https://t.co/zAhHM1GnUd', 'expanded_url': 'https://fw.ky.gov/Hunt/Documents/tickspeciesinky.pdf', 'display_url': 'fw.ky.gov/Hunt/Documents…'}]}","{'name': 'Kentucky EEC', 'public_metrics': {'followers_count': 1021, 'following_count': 208, 'tweet_count': 2986, 'listed_count': 35}, 'description': 'Guiding, preserving, protecting. Ky’s lead agency for forestry, water, air quality, conservation, mining, nature preserves, energy, and waste management.', 'created_at': '2010-10-15T16:48:54.000Z', 'username': 'KentuckyEEC', 'location': 'Frankfort, KY'}",KentuckyEEC,Frankfort,Kentucky,Franklin County,United States
1029482841334267906,"@1a @pam3001 #LymeDisease , my story of self treatment go get out of the wheelchair. https://t.co/azt0X0BAvt",68944238,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2018-08-14T21:40:10.000Z,7.934422437345444e+17,1029383392725426177,everyone,Twitter Web Client,"[{'type': 'replied_to', 'id': '1029386455318188032'}]",,"{'mentions': [{'start': 0, 'end': 3, 'username': '1a', 'id': '793442243734544384'}, {'start': 4, 'end': 12, 'username': 'pam3001', 'id': '22315090'}], 'hashtags': [{'start': 13, 'end': 25, 'tag': 'LymeDisease'}], 'urls': [{'start': 85, 'end': 108, 'url': 'https://t.co/azt0X0BAvt', 'expanded_url': 'https://www.amazon.com/dp/1717713475', 'display_url': 'amazon.com/dp/1717713475'}]}","{'username': '4mylymewarrior', 'location': 'Lombard, IL', 'description': '42 years old with mom, and wife with Late Stage Lyme, in Illinois', 'public_metrics': {'followers_count': 625, 'following_count': 2083, 'tweet_count': 2363, 'listed_count': 8}, 'created_at': '2009-08-26T10:04:55.000Z', 'name': 'tera Banks'}",4mylymewarrior,Lombard,Illinois,Dupage County,United States
996717307798933505,Enjoy the outdoors VA. Protect Yourself From Mosquitoes and Ticks https://t.co/f5Merit3T4,989837544220233729,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2018-05-16T11:41:38.000Z,,996717307798933505,everyone,Twitter for iPhone,,,"{'urls': [{'start': 66, 'end': 89, 'url': 'https://t.co/f5Merit3T4', 'expanded_url': 'https://nyti.ms/2KtVx5a', 'display_url': 'nyti.ms/2KtVx5a'}]}","{'name': 'GIDI', 'location': 'Charlottesville, VA', 'description': '@GIDIuva is reducing the Impact of global #Infectiousdiseases by strengthening the culture of interdisciplinary academic research @UVA and beyond.', 'username': 'GIDIuva', 'public_metrics': {'followers_count': 414, 'following_count': 237, 'tweet_count': 914, 'listed_count': 11}, 'created_at': '2018-04-27T12:03:55.000Z'}",GIDIuva,Charlottesville,Virginia,Charlottesville City,United States
993855601183686656,"It's Lyme Disease Prevention Month. Lyme disease in dogs is a growing concern, but when you exercise all of the preventive practices available, your dog can continue living their happy, healthy life. 

Plus, when you... https://t.co/ky4qCBuAaO",945106285,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2018-05-08T14:10:14.000Z,,993855601183686656,everyone,Facebook,,"[{'domain': {'id': '65', 'name': 'Interests and Hobbies Vertical', 'description': 'Top level interests and hobbies groupings, like Food or Travel'}, 'entity': {'id': '852262932607926273', 'name': 'Pets', 'description': 'Pets'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '853980498816679937', 'name': 'Dogs', 'description': 'Dogs'}}]","{'urls': [{'start': 220, 'end': 243, 'url': 'https://t.co/ky4qCBuAaO', 'expanded_url': 'https://www.longanimal.com/blog/lyme-disease-in-dogs/', 'display_url': 'longanimal.com/blog/lyme-dise…'}]}","{'username': 'LongAnimalHosp', 'location': 'Charlotte, North Carolina', 'description': 'Full service companion animal hospital, routine preventive care for pets, early detection and treatment of disease, complete medical and surgical care.', 'public_metrics': {'followers_count': 139, 'following_count': 34, 'tweet_count': 863, 'listed_count': 1}, 'created_at': '2012-11-13T03:30:49.000Z', 'name': 'Long Animal Hospital'}",LongAnimalHosp,Charlotte,North Carolina,Mecklenburg County,United States
1003668224045666304,How to Avoid Tick Bites When They're at an All-Time High https://t.co/xjjuwHInaw https://t.co/vCodYiVREk,30947351,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 5, 'quote_count': 1}",2018-06-04T16:02:06.000Z,,1003668224045666304,everyone,True Anthem,,,"{'urls': [{'start': 57, 'end': 80, 'url': 'https://t.co/xjjuwHInaw', 'expanded_url': 'http://bit.ly/2Ljv7mc', 'display_url': 'bit.ly/2Ljv7mc'}, {'start': 81, 'end': 104, 'url': 'https://t.co/vCodYiVREk', 'expanded_url': 'https://twitter.com/Shape_Magazine/status/1003668224045666304/photo/1', 'display_url': 'pic.twitter.com/vCodYiVREk'}]}","{'public_metrics': {'followers_count': 612384, 'following_count': 2638, 'tweet_count': 132369, 'listed_count': 5773}, 'location': 'New York, NY', 'created_at': '2009-04-13T20:12:16.000Z', 'description': 'Shape magazine offers the latest health, fitness, beauty, and fashion news.', 'name': 'Shape Magazine', 'username': 'Shape_Magazine'}",Shape_Magazine,New York,New York,New York County,United States
971859827969482754,Ex-model struck with Lyme disease urges NHS to invest in research https://t.co/UN4vZCo4Pa,29303902,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",2018-03-08T21:26:53.000Z,,971859827969482754,everyone,Twitter Web Client,,,"{'annotations': [{'start': 40, 'end': 42, 'probability': 0.8496, 'type': 'Organization', 'normalized_text': 'NHS'}], 'urls': [{'start': 66, 'end': 89, 'url': 'https://t.co/UN4vZCo4Pa', 'expanded_url': 'http://www.gazette-news.co.uk/news/16068226.Ex_model_struck_with_Lyme_disease_urges_NHS_to_invest_in_research/?ref=twtrec', 'display_url': 'gazette-news.co.uk/news/16068226.…'}]}","{'location': 'Washington, DC', 'username': 'Artistlike', 'public_metrics': {'followers_count': 3289, 'following_count': 2508, 'tweet_count': 61183, 'listed_count': 80}, 'created_at': '2009-04-06T21:55:12.000Z', 'name': 'ArtistLike', 'description': ""Life's funny, huh.""}",Artistlike,Washington,District of Columbia,District of Columbia,United States
986383461350100997,Audience member: Ask your doctor if he/she has restrictions regarding #Lyme treatment.,17630125,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2018-04-17T23:18:37.000Z,,986383461350100997,everyone,Twitter Web Client,,,"{'hashtags': [{'start': 70, 'end': 75, 'tag': 'Lyme'}]}","{'public_metrics': {'followers_count': 48374, 'following_count': 846, 'tweet_count': 98351, 'listed_count': 501}, 'location': 'Poughkeepsie, NY', 'created_at': '2008-11-25T20:21:38.000Z', 'description': ""News, sports & entertainment in Poughkeepsie, Dutchess County & New York's Mid-Hudson Valley. Email tips to: newsroom@poughkeepsiejournal.com."", 'name': 'Poughkeepsie Journal', 'username': 'PokJournal'}",PokJournal,Poughkeepsie,New York,Dutchess County,United States
1008744884302438402,"NMDOG TRIPP is our #KRQE #PetOfTheWeek &lt;3 
TRIPP tested (+) for heartworm &amp; Lyme disease &amp; has begun preliminary treatment for both. He is in immediate need of a foster... https://t.co/0tmbzipW3N",532680830,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2018-06-18T16:14:56.000Z,,1008744884302438402,everyone,Facebook,,,"{'hashtags': [{'start': 19, 'end': 24, 'tag': 'KRQE'}, {'start': 25, 'end': 38, 'tag': 'PetOfTheWeek'}], 'urls': [{'start': 183, 'end': 206, 'url': 'https://t.co/0tmbzipW3N', 'expanded_url': 'http://www.krqe.com/news/mornings/loving-husky-gets-3rd-chance-at-a-happy-home-thanks-to-nmdog/1241740023', 'display_url': 'krqe.com/news/mornings/…'}], 'annotations': [{'start': 6, 'end': 10, 'probability': 0.6603, 'type': 'Person', 'normalized_text': 'TRIPP'}]}","{'description': 'Education, outreach, rescue, rehabilitation, adoption, and networking. All for the LOVE of DOG!', 'public_metrics': {'followers_count': 443, 'following_count': 172, 'tweet_count': 8555, 'listed_count': 15}, 'created_at': '2012-03-22T00:27:14.000Z', 'username': 'NM_DOG', 'name': 'NMDOG', 'location': 'Rio Rancho, NM'}",NM_DOG,Rio Rancho,New Mexico,Sandoval County,United States
993618587272146944,"Lyme disease explained: Symptoms, ticks, treatments and the states where cases occur https://t.co/afblxNsZWb https://t.co/LbBi8sLdNN",14307764,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2018-05-07T22:28:26.000Z,,993618587272146944,everyone,dlvr.it,,,"{'urls': [{'start': 85, 'end': 108, 'url': 'https://t.co/afblxNsZWb', 'expanded_url': 'http://dlvr.it/QS5DpV', 'display_url': 'dlvr.it/QS5DpV'}, {'start': 109, 'end': 132, 'url': 'https://t.co/LbBi8sLdNN', 'expanded_url': 'https://twitter.com/delawareonline/status/993618587272146944/photo/1', 'display_url': 'pic.twitter.com/LbBi8sLdNN'}]}","{'username': 'delawareonline', 'name': 'Delaware Online', 'public_metrics': {'followers_count': 122970, 'following_count': 360, 'tweet_count': 103982, 'listed_count': 792}, 'description': 'News, lifestyle & sports stories from The News Journal and http://t.co/TzhU9HvW. Keep the conversation going. Send us your tips & tweets. Staffed by TNJ editors', 'created_at': '2008-04-05T01:46:58.000Z', 'location': 'Wilmington, Delaware'}",delawareonline,Wilmington,Delaware,New Castle County,United States
