cty_st,tweets_2010,tweets_2011,tweets_2012,tweets_2013,tweets_2014,tweets_2015,tweets_2016,tweets_2017,tweets_2018,tweets_2019,Ctyname,Stname,Cases2010,Cases2011,Cases2012,Cases2013,Cases2014,Cases2015,Cases2016,Cases2017,Cases2018,Cases2019
"Randolph County,Alabama",0,0,0,0,0,1,0,0,1,0,Randolph County,Alabama,0,0,0,0,0,0,0,0,0,0
"Russell County,Alabama",0,5,3,0,0,1,0,0,1,5,Russell County,Alabama,0,0,0,0,2,1,1,1,0,0
"St. Clair County,Alabama",1,0,0,0,0,8,1,2,0,0,St. Clair County,Alabama,0,2,0,0,2,0,1,0,2,1
"Shelby County,Alabama",0,2,4,1,3,6,3,3,3,2,Shelby County,Alabama,0,1,2,4,6,2,4,1,0,0
"Sumter County,Alabama",0,0,0,0,1,0,1,0,0,0,Sumter County,Alabama,0,0,1,1,0,0,0,0,0,1
"Talladega County,Alabama",2,3,14,15,11,8,1,4,6,16,Talladega County,Alabama,0,0,1,0,0,1,0,0,0,0
"Tallapoosa County,Alabama",0,0,0,0,0,3,1,0,0,0,Tallapoosa County,Alabama,0,1,0,1,3,1,1,1,0,0
"Tuscaloosa County,Alabama",0,3,8,4,10,16,2,9,4,9,Tuscaloosa County,Alabama,0,0,0,0,7,4,7,4,3,7
"Walker County,Alabama",0,0,0,3,5,6,6,6,3,5,Walker County,Alabama,0,2,0,0,1,0,1,1,0,2
"Washington County,Alabama",0,0,0,3,5,1,0,4,3,1,Washington County,Alabama,0,0,0,0,0,0,0,0,0,0
"Wilcox County,Alabama",0,0,1,0,0,1,0,0,0,0,Wilcox County,Alabama,0,0,0,0,0,0,0,0,0,0
"Winston County,Alabama",0,0,0,0,0,0,0,0,0,0,Winston County,Alabama,0,0,0,0,0,0,0,0,0,0
"Alabama,Alabama",0,0,0,0,0,0,0,0,0,0,Alabama,Alabama,0,0,0,0,0,0,0,1,0,0
"Aleutians East Borough,Alaska",0,0,1,0,0,0,0,0,0,0,Aleutians East Borough,Alaska,0,0,0,0,0,0,0,0,0,0
"Aleutians West Census Area,Alaska",0,0,0,0,1,0,0,1,0,0,Aleutians West Census Area,Alaska,0,0,0,0,0,0,0,0,0,0
"Anchorage Municipality,Alaska",1,7,7,5,10,29,21,8,7,12,Anchorage Municipality,Alaska,0,3,1,5,4,2,5,6,3,3
"Bethel Census Area,Alaska",0,0,0,0,0,0,0,0,0,0,Bethel Census Area,Alaska,0,0,0,1,0,0,0,0,0,0
"Bristol Bay Borough,Alaska",0,0,0,1,0,0,0,0,0,0,Bristol Bay Borough,Alaska,0,0,0,0,0,0,0,0,0,0
"Denali Borough,Alaska",0,0,0,0,0,0,0,0,0,0,Denali Borough,Alaska,0,0,0,0,0,0,0,0,1,0
"Dillingham Census Area,Alaska",0,0,0,0,0,0,0,0,0,0,Dillingham Census Area,Alaska,0,0,0,0,0,0,0,0,0,0
"Fairbanks North Star Borough,Alaska",0,1,1,0,0,1,3,5,3,2,Fairbanks North Star Borough,Alaska,0,1,1,2,0,2,5,1,1,0
"Haines Borough,Alaska",0,0,0,1,0,0,0,0,0,0,Haines Borough,Alaska,0,0,0,0,0,0,0,0,0,0
"Hoonah-Angoon Census Area,Alaska",0,0,0,0,0,0,0,0,0,0,Hoonah-Angoon Census Area,Alaska,0,0,0,0,0,0,0,0,0,0
"Juneau City and Borough,Alaska",0,0,0,0,0,0,0,0,0,0,Juneau City and Borough,Alaska,0,0,2,1,0,1,0,0,1,0
"Kenai Peninsula Borough,Alaska",0,0,1,1,1,1,2,0,2,3,Kenai Peninsula Borough,Alaska,3,3,1,0,1,1,2,1,4,0
"Ketchikan Gateway Borough,Alaska",0,0,0,0,0,0,0,0,2,0,Ketchikan Gateway Borough,Alaska,0,1,2,0,0,0,0,0,0,0
"Kodiak Island Borough,Alaska",0,0,0,0,0,0,0,0,0,0,Kodiak Island Borough,Alaska,0,1,0,0,0,1,0,0,0,0
"Kusilvak Census Area,Alaska",0,0,0,0,0,0,0,0,0,0,Kusilvak Census Area,Alaska,0,0,0,0,0,0,0,0,0,0
"Lake and Peninsula Borough,Alaska",0,0,0,0,0,0,0,0,0,0,Lake and Peninsula Borough,Alaska,0,0,0,0,0,0,0,0,0,0
"Matanuska-Susitna Borough,Alaska",0,0,0,8,4,2,0,2,0,4,Matanuska-Susitna Borough,Alaska,3,1,1,4,3,1,3,1,1,0
"Nome Census Area,Alaska",0,0,0,2,1,0,0,0,0,0,Nome Census Area,Alaska,0,0,0,0,0,0,0,0,0,0
"North Slope Borough,Alaska",1,0,0,1,1,0,2,0,0,3,North Slope Borough,Alaska,0,0,0,0,0,0,0,0,0,0
"Northwest Arctic Borough,Alaska",0,0,0,0,0,2,0,0,0,0,Northwest Arctic Borough,Alaska,0,0,0,0,0,0,0,0,0,0
"Petersburg Borough,Alaska",0,0,0,0,0,0,1,0,1,4,Petersburg Borough,Alaska,0,0,0,0,0,0,0,0,0,0
"Prince of Wales-Hyder Census Area,Alaska",0,0,0,0,0,0,0,0,0,0,Prince of Wales-Hyder Census Area,Alaska,0,0,0,0,0,0,0,0,0,0
"Sitka City and Borough,Alaska",0,0,0,0,0,0,3,1,0,0,Sitka City and Borough,Alaska,0,1,1,0,0,1,0,0,0,0
"Skagway Municipality,Alaska",0,0,0,1,0,0,0,1,0,0,Skagway Municipality,Alaska,0,0,0,0,0,0,0,0,0,0
"Southeast Fairbanks Census Area,Alaska",0,0,2,0,0,0,0,0,0,0,Southeast Fairbanks Census Area,Alaska,0,0,0,0,0,0,0,0,0,0
"Valdez-Cordova Census Area,Alaska",0,0,0,0,0,0,0,0,0,0,Valdez-Cordova Census Area,Alaska,1,0,0,0,0,0,0,0,0,0
"Wrangell City and Borough,Alaska",0,1,0,0,0,0,0,0,0,0,Wrangell City and Borough,Alaska,0,0,0,0,0,0,0,0,0,0
"Yakutat City and Borough,Alaska",0,0,0,0,0,0,0,0,0,0,Yakutat City and Borough,Alaska,0,0,0,0,0,0,0,0,0,0
"Yukon-Koyukuk Census Area,Alaska",0,0,0,0,0,0,0,0,0,0,Yukon-Koyukuk Census Area,Alaska,0,0,0,0,0,0,0,1,0,0
"Alaska,Alaska",1,1,9,2,3,3,2,2,5,9,Alaska,Alaska,0,0,1,1,0,0,0,0,0,0
"Apache County,Arizona",0,0,0,0,0,0,0,1,1,0,Apache County,Arizona,0,0,0,1,0,0,0,0,0,0
"Cochise County,Arizona",4,0,2,2,8,17,7,4,5,6,Cochise County,Arizona,1,0,2,0,2,1,0,0,0,2
"Coconino County,Arizona",46,18,37,12,20,20,25,22,13,9,Coconino County,Arizona,0,0,1,1,1,0,1,3,2,0
"Gila County,Arizona",1,1,0,1,0,1,0,10,0,6,Gila County,Arizona,0,0,0,0,3,1,0,1,0,0
"Graham County,Arizona",0,0,0,0,0,1,0,1,0,0,Graham County,Arizona,0,0,0,0,1,0,0,0,0,0
"Greenlee County,Arizona",1,0,0,0,0,0,0,0,0,1,Greenlee County,Arizona,0,0,0,0,0,0,0,0,0,0
"La Paz County,Arizona",0,0,0,0,0,2,0,0,0,1,La Paz County,Arizona,0,0,0,1,0,0,0,0,0,0
"Maricopa County,Arizona",93,178,141,245,247,417,493,333,356,412,Maricopa County,Arizona,0,7,3,16,10,2,5,14,1,1
"Mohave County,Arizona",11,4,0,2,5,13,25,34,56,28,Mohave County,Arizona,0,0,1,1,1,1,1,3,1,0
"Navajo County,Arizona",3,3,6,1,4,25,10,11,1,1,Navajo County,Arizona,1,0,1,2,0,0,0,0,0,0
"Pima County,Arizona",16,33,53,31,36,388,937,746,316,351,Pima County,Arizona,0,4,3,7,1,7,3,3,1,7
"Pinal County,Arizona",4,84,49,36,19,24,33,15,5,32,Pinal County,Arizona,0,1,0,1,1,0,1,1,0,0
"Santa Cruz County,Arizona",0,0,0,0,0,0,2,2,1,0,Santa Cruz County,Arizona,0,0,0,2,1,0,0,0,0,0
"Yavapai County,Arizona",1,2,6,9,30,74,16,16,27,34,Yavapai County,Arizona,0,3,2,0,0,0,2,1,1,0
"Yuma County,Arizona",0,0,0,1,0,1,1,2,1,3,Yuma County,Arizona,0,0,0,0,0,0,0,2,1,0
"Arizona,Arizona",0,0,0,0,0,0,0,0,0,0,Arizona,Arizona,0,0,0,0,0,0,0,0,0,0
"Arkansas County,Arkansas",0,0,0,0,0,0,0,0,0,0,Arkansas County,Arkansas,0,0,0,0,0,0,0,0,0,0
"Ashley County,Arkansas",0,0,1,0,0,0,0,0,0,0,Ashley County,Arkansas,0,0,0,0,0,0,0,0,0,0
"Baxter County,Arkansas",0,0,0,3,1,1,1,0,2,0,Baxter County,Arkansas,0,0,0,0,0,0,0,0,0,0
"Benton County,Arkansas",1,4,12,6,5,7,16,21,15,11,Benton County,Arkansas,0,0,0,0,0,0,0,0,0,0
"Boone County,Arkansas",3,0,0,0,0,0,0,2,0,0,Boone County,Arkansas,0,0,0,0,0,0,0,0,0,0
"Bradley County,Arkansas",0,0,3,0,0,0,0,0,0,0,Bradley County,Arkansas,0,0,0,0,0,0,0,0,0,0
"Calhoun County,Arkansas",0,0,0,0,0,0,0,0,0,0,Calhoun County,Arkansas,0,0,0,0,0,0,0,0,0,0
"Carroll County,Arkansas",0,0,1,0,0,2,3,1,0,1,Carroll County,Arkansas,0,0,0,0,0,0,0,0,0,0
"Chicot County,Arkansas",0,0,0,0,0,0,0,0,0,0,Chicot County,Arkansas,0,0,0,0,0,0,0,0,0,0
"Clark County,Arkansas",1,0,1,1,0,1,0,2,2,1,Clark County,Arkansas,0,0,0,0,0,0,0,0,0,0
"Clay County,Arkansas",0,0,0,0,0,1,0,1,0,1,Clay County,Arkansas,0,0,0,0,0,0,0,0,0,0
"Cleburne County,Arkansas",0,0,0,0,0,0,1,13,0,0,Cleburne County,Arkansas,0,0,0,0,0,0,0,0,0,0
"Cleveland County,Arkansas",0,1,0,0,0,0,0,0,0,0,Cleveland County,Arkansas,0,0,0,0,0,0,0,0,0,1
"Columbia County,Arkansas",0,0,0,0,0,0,0,0,0,0,Columbia County,Arkansas,0,0,0,0,0,0,0,0,0,0
"Conway County,Arkansas",0,3,3,1,2,7,2,2,6,4,Conway County,Arkansas,0,0,0,0,0,0,0,0,0,1
"Craighead County,Arkansas",4,22,11,7,0,4,3,5,2,1,Craighead County,Arkansas,0,0,0,0,0,0,0,0,0,0
"Crawford County,Arkansas",0,0,0,0,0,0,0,0,0,1,Crawford County,Arkansas,0,0,0,0,0,0,0,0,0,0
"Crittenden County,Arkansas",0,0,0,0,0,0,0,0,0,1,Crittenden County,Arkansas,0,0,0,0,0,0,0,0,0,0
"Cross County,Arkansas",0,1,0,0,1,0,0,0,0,0,Cross County,Arkansas,0,0,0,0,0,0,0,0,0,0
"Dallas County,Arkansas",0,0,0,0,0,0,0,0,0,0,Dallas County,Arkansas,0,0,0,0,0,0,0,0,1,0
"Desha County,Arkansas",0,0,0,0,0,0,0,0,0,0,Desha County,Arkansas,0,0,0,0,0,0,0,0,0,0
"Drew County,Arkansas",0,0,0,0,0,0,0,1,0,0,Drew County,Arkansas,0,0,0,0,0,0,0,0,0,0
"Faulkner County,Arkansas",0,0,0,0,0,0,0,1,0,2,Faulkner County,Arkansas,0,0,0,0,0,0,0,0,0,1
"Franklin County,Arkansas",0,0,0,0,0,0,0,0,0,1,Franklin County,Arkansas,0,0,0,0,0,0,0,0,0,0
"Fulton County,Arkansas",0,0,0,2,1,1,0,0,0,0,Fulton County,Arkansas,0,0,0,0,0,0,0,0,0,0
"Garland County,Arkansas",0,6,0,5,1,0,2,8,3,5,Garland County,Arkansas,0,0,0,0,0,0,0,0,1,0
"Grant County,Arkansas",0,0,0,0,0,0,0,0,0,0,Grant County,Arkansas,0,0,0,0,0,0,0,0,0,0
"Greene County,Arkansas",0,0,0,1,0,0,0,0,1,0,Greene County,Arkansas,0,0,0,0,0,0,0,0,0,1
"Hempstead County,Arkansas",0,0,0,0,0,1,0,0,1,0,Hempstead County,Arkansas,0,0,0,0,0,0,0,0,0,0
"Hot Spring County,Arkansas",0,0,0,0,0,1,0,3,0,0,Hot Spring County,Arkansas,0,0,0,0,0,0,0,0,0,0
"Howard County,Arkansas",0,0,0,0,0,0,0,0,0,0,Howard County,Arkansas,0,0,0,0,0,0,0,0,0,0
"Independence County,Arkansas",0,11,4,0,0,0,0,0,0,0,Independence County,Arkansas,0,0,0,0,0,0,0,0,1,0
"Izard County,Arkansas",0,0,0,0,0,0,0,0,0,0,Izard County,Arkansas,0,0,0,0,0,0,0,0,0,0
"Jackson County,Arkansas",0,0,0,0,0,0,0,0,0,0,Jackson County,Arkansas,0,0,0,0,0,0,0,0,0,0
"Jefferson County,Arkansas",0,1,1,0,0,1,5,1,1,0,Jefferson County,Arkansas,0,0,0,0,0,0,0,0,0,0
"Johnson County,Arkansas",2,0,0,0,1,2,2,7,15,2,Johnson County,Arkansas,0,0,0,0,0,0,0,0,0,2
"Lafayette County,Arkansas",0,0,0,0,0,0,0,0,0,0,Lafayette County,Arkansas,0,0,0,0,0,0,0,0,0,0
"Lawrence County,Arkansas",0,0,0,0,0,0,0,0,0,0,Lawrence County,Arkansas,0,0,0,0,0,0,0,0,0,1
"Lee County,Arkansas",0,0,0,0,0,0,0,0,0,0,Lee County,Arkansas,0,0,0,0,0,0,0,0,0,0
"Lincoln County,Arkansas",0,0,0,0,0,0,0,0,0,0,Lincoln County,Arkansas,0,0,0,0,0,0,0,0,0,0
"Little River County,Arkansas",0,1,0,0,0,0,0,0,0,0,Little River County,Arkansas,0,0,0,0,0,0,0,0,0,0
"Logan County,Arkansas",0,0,0,1,0,0,0,0,0,0,Logan County,Arkansas,0,0,0,0,0,0,0,0,0,0
"Lonoke County,Arkansas",0,0,0,0,1,2,2,2,0,6,Lonoke County,Arkansas,0,0,0,0,0,0,0,1,0,0
"Madison County,Arkansas",0,0,0,0,0,1,3,2,0,2,Madison County,Arkansas,0,0,0,0,0,0,0,0,0,0
"Marion County,Arkansas",0,0,0,0,0,0,1,2,8,2,Marion County,Arkansas,0,0,0,0,0,0,0,0,0,0
"Miller County,Arkansas",0,0,0,0,0,0,0,0,0,0,Miller County,Arkansas,0,0,0,0,0,0,0,0,0,0
"Mississippi County,Arkansas",0,0,0,0,0,0,5,0,4,0,Mississippi County,Arkansas,0,0,0,0,0,0,0,0,0,0
"Monroe County,Arkansas",0,0,0,0,0,0,0,0,0,1,Monroe County,Arkansas,0,0,0,0,0,0,0,0,0,0
"Montgomery County,Arkansas",0,0,0,1,0,1,2,1,1,2,Montgomery County,Arkansas,0,0,0,0,0,0,0,0,0,2
"Nevada County,Arkansas",0,0,0,0,0,0,0,0,0,0,Nevada County,Arkansas,0,0,0,0,0,0,0,0,0,0
"Newton County,Arkansas",0,0,0,0,0,0,0,0,0,0,Newton County,Arkansas,0,0,0,0,0,0,0,0,0,0
"Ouachita County,Arkansas",0,0,0,0,0,0,0,0,0,0,Ouachita County,Arkansas,0,0,0,0,0,0,0,0,0,0
"Perry County,Arkansas",0,0,0,0,0,0,0,0,0,0,Perry County,Arkansas,0,0,0,0,0,0,0,0,0,0
"Phillips County,Arkansas",0,0,0,0,0,1,0,0,0,0,Phillips County,Arkansas,0,0,0,0,0,0,0,0,0,0
"Pike County,Arkansas",0,0,0,0,0,0,0,0,0,0,Pike County,Arkansas,0,0,0,0,0,0,0,0,0,0
"Poinsett County,Arkansas",0,0,0,0,0,2,2,4,3,0,Poinsett County,Arkansas,0,0,0,0,0,0,0,0,0,0
"Polk County,Arkansas",0,0,0,0,0,0,0,0,0,0,Polk County,Arkansas,0,0,0,0,0,0,0,0,0,0
"Pope County,Arkansas",1,0,0,1,2,2,1,0,1,0,Pope County,Arkansas,0,0,0,0,0,0,0,0,1,0
"Prairie County,Arkansas",0,0,0,0,0,0,1,0,0,0,Prairie County,Arkansas,0,0,0,0,0,0,0,1,0,0
"Pulaski County,Arkansas",1,11,17,41,27,35,22,103,64,30,Pulaski County,Arkansas,0,0,0,0,0,0,0,1,0,3
"Randolph County,Arkansas",0,0,0,0,0,1,0,3,1,0,Randolph County,Arkansas,0,0,0,0,0,0,0,0,0,0
"St. Francis County,Arkansas",0,0,0,0,0,0,0,0,0,0,St. Francis County,Arkansas,0,0,0,0,0,0,0,0,0,0
"Saline County,Arkansas",0,0,1,1,0,0,1,0,0,1,Saline County,Arkansas,0,0,0,0,0,0,0,0,0,0
"Scott County,Arkansas",0,0,0,0,0,0,0,0,0,0,Scott County,Arkansas,0,0,0,0,0,0,0,0,0,0
"Searcy County,Arkansas",0,0,0,1,1,2,2,2,2,2,Searcy County,Arkansas,0,0,0,0,0,0,0,0,0,0
"Sebastian County,Arkansas",1,0,2,0,6,4,3,4,2,2,Sebastian County,Arkansas,0,0,0,0,0,0,0,0,0,0
"Sevier County,Arkansas",0,0,0,0,0,0,0,1,0,1,Sevier County,Arkansas,0,0,0,0,0,0,0,0,0,0
"Sharp County,Arkansas",0,0,0,0,0,0,0,1,0,0,Sharp County,Arkansas,0,0,0,0,0,0,0,0,0,0
"Stone County,Arkansas",0,0,0,1,2,7,2,3,3,2,Stone County,Arkansas,0,0,0,0,0,0,0,0,0,1
"Union County,Arkansas",0,0,0,0,0,0,0,0,0,0,Union County,Arkansas,0,0,0,0,0,0,0,0,0,0
"Van Buren County,Arkansas",1,0,0,5,0,0,0,0,1,0,Van Buren County,Arkansas,0,0,0,0,0,0,0,0,0,0
"Washington County,Arkansas",1,9,4,1,17,8,16,16,14,9,Washington County,Arkansas,0,0,0,0,0,0,2,2,0,4
"White County,Arkansas",0,0,0,0,0,0,0,1,1,1,White County,Arkansas,0,0,0,0,0,0,0,0,0,0
"Woodruff County,Arkansas",0,0,0,0,1,3,0,0,0,0,Woodruff County,Arkansas,0,0,0,0,0,0,0,0,0,1
"Yell County,Arkansas",0,0,0,0,0,0,0,0,0,0,Yell County,Arkansas,0,0,0,0,0,0,0,0,0,0
"Arkansas,Arkansas",0,0,0,0,0,0,0,0,0,0,Arkansas,Arkansas,0,0,0,0,0,0,0,1,0,0
"Alameda County,California",43,332,85,143,200,257,274,187,151,150,Alameda County,California,3,2,4,0,1,8,12,13,2,17
"Alpine County,California",0,0,0,0,0,0,0,0,0,0,Alpine County,California,0,0,0,0,0,0,0,0,0,0
"Amador County,California",1,0,0,0,0,0,0,8,1,2,Amador County,California,1,0,0,1,0,2,0,0,0,0
"Butte County,California",3,1,5,5,6,17,11,15,13,39,Butte County,California,2,0,1,0,2,0,3,0,0,1
"Calaveras County,California",4,3,2,4,0,0,1,3,2,1,Calaveras County,California,0,0,0,0,0,1,0,1,0,1
"Colusa County,California",0,0,0,0,0,0,0,0,0,0,Colusa County,California,0,0,0,0,0,0,0,0,0,0
"Contra Costa County,California",23,28,20,18,25,47,43,42,31,29,Contra Costa County,California,1,3,1,4,3,5,8,10,9,4
"Del Norte County,California",0,0,2,0,0,0,0,0,0,0,Del Norte County,California,0,0,0,0,0,0,0,0,0,0
"El Dorado County,California",2,1,4,7,12,10,11,6,8,4,El Dorado County,California,2,0,2,2,1,2,3,1,0,0
"Fresno County,California",13,12,11,7,12,18,12,21,94,159,Fresno County,California,3,0,4,0,0,1,1,0,1,1
"Glenn County,California",0,0,0,0,0,59,0,1,1,2,Glenn County,California,0,0,0,0,1,0,0,1,0,0
"Humboldt County,California",3,5,9,7,13,15,33,34,22,25,Humboldt County,California,14,8,2,4,5,8,6,2,1,3
"Imperial County,California",2,1,3,8,6,6,3,1,5,7,Imperial County,California,0,0,0,0,0,0,1,0,0,0
"Inyo County,California",0,1,0,2,1,2,2,4,3,4,Inyo County,California,0,0,0,0,0,0,0,0,0,0
"Kern County,California",2,27,13,6,4,11,13,8,12,9,Kern County,California,2,0,0,0,0,1,1,1,0,0
"Kings County,California",0,0,0,2,1,0,0,0,4,2,Kings County,California,1,1,0,1,0,0,1,1,0,2
"Lake County,California",0,3,3,3,3,10,5,8,5,14,Lake County,California,0,1,0,0,0,0,1,0,1,2
"Lassen County,California",0,0,0,0,0,0,0,1,0,0,Lassen County,California,0,0,0,0,0,0,0,0,0,0
"Los Angeles County,California",532,1016,1225,1947,1986,2686,1731,1519,1134,1215,Los Angeles County,California,11,6,0,20,6,4,2,3,4,3
"Madera County,California",0,0,9,2,5,0,0,2,0,0,Madera County,California,0,1,0,0,0,0,1,0,0,0
"Marin County,California",5,7,24,50,23,52,28,378,305,73,Marin County,California,4,1,3,6,3,3,3,0,2,8
"Mariposa County,California",1,0,12,13,0,4,0,0,1,0,Mariposa County,California,0,0,1,1,2,1,0,0,0,0
"Mendocino County,California",3,2,6,47,52,21,34,17,11,6,Mendocino County,California,10,7,4,1,2,0,1,2,0,11
"Merced County,California",0,0,2,0,4,5,1,5,2,4,Merced County,California,0,1,0,0,0,0,0,0,0,0
"Modoc County,California",0,0,0,0,0,0,0,0,0,1,Modoc County,California,0,0,0,0,0,0,0,0,0,0
"Mono County,California",0,0,1,1,1,12,1,4,0,2,Mono County,California,1,0,0,1,0,0,0,0,0,0
"Monterey County,California",9,5,16,18,20,52,14,262,49,29,Monterey County,California,1,1,1,1,0,2,2,0,0,3
"Napa County,California",1,4,2,5,8,2,5,12,14,20,Napa County,California,0,1,2,1,2,1,1,0,2,0
"Nevada County,California",2,3,17,16,4,19,11,15,16,12,Nevada County,California,5,6,2,0,0,0,2,0,1,3
"Orange County,California",127,110,204,191,167,362,448,390,302,302,Orange County,California,7,6,0,0,0,0,0,0,0,0
"Placer County,California",6,2,18,16,8,15,13,16,12,12,Placer County,California,0,1,2,1,0,0,2,3,0,0
"Plumas County,California",0,1,0,1,0,1,0,0,3,3,Plumas County,California,0,0,0,0,1,0,0,0,0,0
"Riverside County,California",17,38,58,184,137,240,130,74,58,69,Riverside County,California,1,5,1,2,3,2,4,4,5,3
"Sacramento County,California",57,118,140,94,66,236,134,106,113,66,Sacramento County,California,1,1,0,0,0,0,1,1,3,2
"San Benito County,California",1,1,0,0,0,0,0,1,1,0,San Benito County,California,0,0,0,0,0,1,0,0,0,0
"San Bernardino County,California",24,15,14,52,47,89,57,56,39,34,San Bernardino County,California,0,2,0,1,0,1,1,0,1,5
"San Diego County,California",138,114,152,318,377,800,566,416,338,285,San Diego County,California,10,7,6,6,7,10,7,5,7,1
"San Francisco County,California",0,0,0,0,0,0,0,0,0,0,San Francisco County,California,10,1,1,9,0,0,0,18,16,14
"San Joaquin County,California",2,2,12,14,6,31,7,11,19,5,San Joaquin County,California,1,0,1,0,1,0,1,0,1,2
"San Luis Obispo County,California",1,14,12,15,17,65,30,13,8,13,San Luis Obispo County,California,0,1,0,3,3,4,2,0,2,1
"San Mateo County,California",33,18,35,71,91,72,228,240,161,380,San Mateo County,California,2,0,1,8,5,5,8,2,0,3
"Santa Barbara County,California",4,10,20,36,219,57,266,51,60,26,Santa Barbara County,California,1,5,0,7,1,3,6,3,5,3
"Santa Clara County,California",74,290,151,173,216,401,266,289,196,401,Santa Clara County,California,4,10,4,12,5,10,16,23,7,6
"Santa Cruz County,California",11,17,59,51,27,5,12,11,100,27,Santa Cruz County,California,7,8,6,7,6,7,4,19,9,14
"Shasta County,California",0,6,2,15,11,3,12,29,8,3,Shasta County,California,5,1,1,0,0,0,1,1,0,0
"Sierra County,California",0,0,0,0,0,0,0,0,0,0,Sierra County,California,0,0,1,0,0,0,0,0,1,0
"Siskiyou County,California",0,4,9,16,15,40,27,5,5,6,Siskiyou County,California,0,0,0,1,0,1,1,1,1,1
"Solano County,California",0,4,4,9,11,12,12,6,4,9,Solano County,California,1,0,0,0,1,0,4,2,2,1
"Sonoma County,California",15,25,102,45,74,85,52,37,31,47,Sonoma County,California,9,3,12,7,10,12,14,16,11,10
"Stanislaus County,California",24,4,1,9,1,12,2,10,5,7,Stanislaus County,California,1,0,1,0,0,0,1,3,6,1
"Sutter County,California",0,0,0,2,2,6,4,8,0,0,Sutter County,California,0,0,0,0,0,0,0,0,0,0
"Tehama County,California",0,0,1,0,0,0,3,1,0,2,Tehama County,California,0,0,0,0,0,0,2,0,0,0
"Trinity County,California",0,0,0,0,1,0,14,16,1,0,Trinity County,California,1,1,0,1,1,0,0,0,0,0
"Tulare County,California",1,2,6,0,1,3,2,4,3,3,Tulare County,California,2,0,1,1,0,1,1,2,0,8
"Tuolumne County,California",0,1,0,0,0,0,0,0,25,2,Tuolumne County,California,0,0,0,0,0,1,2,0,0,2
"Ventura County,California",9,11,17,50,110,95,68,39,24,23,Ventura County,California,4,0,2,2,0,0,6,4,3,4
"Yolo County,California",4,6,21,14,27,20,9,14,28,26,Yolo County,California,0,0,1,1,1,1,1,3,1,3
"Yuba County,California",0,0,1,71,0,1,0,0,4,2,Yuba County,California,1,1,2,0,0,0,0,0,0,1
"California,California",0,0,0,0,0,0,0,0,0,0,California,California,0,0,0,0,0,0,0,0,0,0
"Adams County,Colorado",2,2,0,1,3,146,67,7,6,3,Adams County,Colorado,0,0,0,0,0,0,0,0,1,1
"Alamosa County,Colorado",0,0,0,0,0,2,0,0,0,0,Alamosa County,Colorado,0,0,0,0,0,0,0,0,0,0
"Arapahoe County,Colorado",1,1,1,3,4,8,6,26,13,7,Arapahoe County,Colorado,1,0,0,0,0,0,0,0,1,1
"Archuleta County,Colorado",0,0,0,0,0,0,0,0,0,0,Archuleta County,Colorado,0,0,0,0,0,0,0,0,0,0
"Baca County,Colorado",0,0,0,0,0,0,0,0,0,1,Baca County,Colorado,0,0,0,0,0,0,0,0,0,0
"Bent County,Colorado",0,0,0,0,0,0,0,0,0,0,Bent County,Colorado,0,0,0,0,0,0,0,0,0,0
"Boulder County,Colorado",21,52,40,32,39,84,88,73,50,41,Boulder County,Colorado,0,0,0,0,0,0,0,0,0,1
"Broomfield County,Colorado",0,0,0,0,0,0,0,0,0,0,Broomfield County,Colorado,0,0,0,0,0,0,0,0,0,0
"Chaffee County,Colorado",1,0,1,2,3,0,0,1,0,0,Chaffee County,Colorado,0,0,0,0,0,0,0,0,0,0
"Cheyenne County,Colorado",0,0,0,0,0,0,0,0,0,0,Cheyenne County,Colorado,0,0,0,0,0,0,0,0,0,0
"Clear Creek County,Colorado",0,0,0,0,0,1,0,0,0,0,Clear Creek County,Colorado,0,0,0,0,0,0,0,0,0,0
"Conejos County,Colorado",0,0,0,0,0,0,0,1,1,1,Conejos County,Colorado,0,0,0,0,0,0,0,0,0,0
"Costilla County,Colorado",0,0,0,0,0,0,0,0,0,0,Costilla County,Colorado,0,0,0,0,0,0,0,0,0,0
"Crowley County,Colorado",0,0,0,0,0,0,0,0,0,0,Crowley County,Colorado,0,0,0,0,0,0,0,0,0,0
"Custer County,Colorado",0,2,0,0,0,0,0,0,0,0,Custer County,Colorado,0,0,0,0,0,0,0,0,0,0
"Delta County,Colorado",0,0,0,0,0,0,0,1,2,2,Delta County,Colorado,0,0,0,0,0,0,0,0,0,0
"Denver County,Colorado",0,0,0,0,0,0,0,0,0,0,Denver County,Colorado,0,0,0,0,0,0,0,0,0,2
"Dolores County,Colorado",0,1,0,0,0,1,1,0,0,1,Dolores County,Colorado,0,0,0,0,0,0,0,0,0,0
"Douglas County,Colorado",4,1,5,5,0,0,4,7,5,4,Douglas County,Colorado,0,0,0,0,0,0,0,1,0,0
"Eagle County,Colorado",0,0,0,1,0,5,2,3,1,0,Eagle County,Colorado,0,0,0,0,0,0,0,0,0,1
"Elbert County,Colorado",0,0,0,0,0,0,0,0,0,0,Elbert County,Colorado,0,0,0,0,0,0,0,0,0,0
"El Paso County,Colorado",704,22,19,43,14,68,56,43,50,84,El Paso County,Colorado,2,0,0,0,0,0,0,0,0,1
"Fremont County,Colorado",2,2,3,1,5,17,5,2,7,1,Fremont County,Colorado,0,0,0,0,0,0,0,0,0,0
