id,keywords_label
6.04E+17,1
1.13E+18,1
8.91E+17,1
5.88E+17,1
8.77E+17,1
2.67E+17,1
8.62E+17,1
8.52E+17,1
1.13E+18,1
6.53E+17,1
8.81E+17,1
4.91E+17,1
7.56E+17,1
5.41E+17,1
1.16E+18,1
1.02E+18,1
6.46E+17,1
4.93E+17,1
7.02E+16,1
8.92E+17,1
2.00E+17,1
1.14E+18,1
7.50E+17,1
9.11E+17,1
3.28E+17,1
4.35E+17,1
1.17E+18,1
3.27E+17,1
25424260485,1
5.44E+17,1
6.70E+17,1
6.16E+17,1
3.13E+17,1
1.13E+18,1
7.82E+17,1
4.93E+17,1
1.16E+18,1
6.77E+17,1
4.12E+17,1
9.33E+17,1
6.60E+17,1
8.78E+17,1
1.94E+17,1
3.10E+17,1
4.55E+17,1
9.96E+17,1
15497663744,1
7.63E+17,1
1.10E+18,1
6.55E+17,1
4.62E+17,1
6.16E+17,1
5.55E+17,1
6.91E+17,1
6.31E+17,1
1.07E+18,1
1.01E+18,1
9.00E+17,1
6.65E+17,1
5.33E+17,1
1.81E+17,1
9.63E+17,1
9.98E+17,1
1.04E+18,1
6.42E+17,1
1.01E+18,1
1.65E+17,1
5.82E+17,1
8.86E+17,1
6.28E+17,1
8.41E+17,1
5.24E+17,1
1.11E+18,1
5.68E+17,1
1.78E+17,1
1.04E+18,1
6.87E+17,1
3.37E+17,1
1.13E+18,1
2.69E+17,1
6.26E+17,1
1.56E+16,1
1.05E+18,1
1.13E+18,1
8.73E+17,1
3.70E+17,1
8.81E+17,1
6.87E+17,1
3.73E+17,1
9255909251,1
3.92E+17,1
5.96E+17,1
9.59E+17,1
2.32E+17,1
8.27E+17,1
5.67E+16,1
1.00E+18,1
1.06E+18,1
6.02E+17,1
1.03E+18,1
6.34E+17,1
1.04E+18,1
1.15E+18,1
5.96E+17,1
9.95E+17,1
6.07E+17,1
1.17E+18,1
1.46E+17,1
4.64E+17,1
1.16E+18,1
9.92E+17,1
8.75E+17,1
6.44E+17,1
8.10E+17,1
15055413646,1
15967838698,1
5.50E+17,1
3.95E+17,1
22896737384,1
1.21E+18,1
4.73E+17,1
1.07E+17,1
1.02E+18,1
1.44E+17,1
1.06E+17,1
6.11E+17,1
8.17E+17,1
8.09E+17,1
2.14E+17,1
9.35E+17,1
8.65E+17,1
8.25E+17,1
9.72E+17,1
3.99E+17,1
5.51E+17,1
9.69E+17,1
7.46E+17,1
6.52E+17,1
3.44E+17,1
6.90E+17,1
8.49E+16,1
7.41E+17,1
9.08E+17,1
8.61E+17,1
6.60E+17,1
1.16E+18,1
6.33E+17,1
2.00E+17,1
1.02E+18,1
7687799489,1
7.98E+17,1
3.31E+17,1
1.09E+18,1
1.08E+18,1
4.49E+17,1
5.17E+17,1
7.35E+17,1
1.31E+17,1
1.07E+18,1
8605790708,1
4.90E+17,1
1.14E+18,1
1.10E+18,1
4.29E+17,1
1.07E+18,1
5.58E+17,1
8.93E+17,1
1.16E+18,1
5.32E+17,1
1.86E+17,1
1.10E+18,1
20023561543,1
29592323299,1
6.76E+17,1
1.14E+18,1
5.93E+17,1
6.45E+17,1
13720745801,1
6.57E+17,1
1.11E+17,1
5.79E+17,1
5.53E+17,1
3.55E+17,1
3.44E+17,1
7.04E+17,1
8.90E+17,1
6.60E+17,1
4.63E+17,1
4.08E+17,1
8.21E+17,1
2.32E+17,1
1.07E+18,1
3.97E+17,1
5.99E+17,1
8.92E+17,1
8.80E+17,1
1.10E+17,1
7.23E+17,1
3.17E+17,1
9.36E+17,1
3.26E+17,1
9.06E+16,1
2.88E+17,1
1.45431E+15,1
1.02E+18,1
4.64E+17,1
8.46E+17,1
6.21E+17,1
6.54E+17,1
1.11E+18,1
7.28E+17,1
7.38E+17,1
7.63E+17,1
6.14E+17,1
9.57E+17,1
9.36E+17,1
1.17E+18,1
2.78E+17,1
5.14E+17,1
5.16E+17,1
3.91E+17,1
1.32E+17,1
1.17E+18,1
8.92E+17,1
2.23E+17,1
1.20E+18,1
1.16E+18,1
7.98E+17,1
1.14E+18,1
3.70E+17,1
9.97E+17,1
1.20E+16,1
4.10E+17,1
4.82E+17,1
6.99E+17,1
1.07E+18,1
5.84E+17,1
1.06E+18,1
1.02E+18,1
1.65E+17,1
8.79E+17,1
3.44E+17,1
7.78E+17,1
4.84E+17,1
4.91E+17,1
8.75E+17,1
1.91E+17,1
8.94E+17,1
5.73E+17,1
7.93E+17,1
6.62E+17,1
1.12E+18,1
1.05E+18,1
2.35E+16,1
1.16E+18,1
6.08E+17,1
1.33E+17,1
2.68E+17,1
9.08E+17,1
6.85E+17,1
5.60E+17,1
7.58E+17,1
4.49E+17,1
6.10E+17,1
9.58E+17,1
1.06E+18,1
19081805093,1
5.69E+17,1
6.55E+17,1
8.60E+17,1
3.70E+17,1
22026708259,1
8.87E+17,1
9.03E+17,1
7.94E+17,1
6.35E+17,1
6.75E+17,1
3.74E+17,1
3.96E+17,1
8.25E+17,1
8.13E+17,1
4.79E+17,1
5.84E+17,1
7.18E+17,1
5.60E+17,1
1.14E+18,1
1.17E+18,1
5.75E+17,1
6.10E+17,1
3.42E+17,1
1.13E+18,1
8.91E+17,1
6.57E+17,1
7.31E+17,1
1.13E+17,1
5.86E+17,1
1.15E+18,1
1.06E+17,1
6.57E+17,1
1.14E+18,1
3.10E+17,1
4.11E+17,1
9.65E+17,1
4.83E+17,1
16180712555,1
5.21E+16,1
5.83E+17,1
6.49E+17,1
7.21E+17,1
1.05E+18,1
4.53E+17,1
8.32E+16,1
6.63E+17,1
9.71E+17,1
8.99E+16,1
4.96E+17,1
7.48E+16,1
4.00E+17,1
7.47E+17,1
8.69E+17,1
6.16E+17,1
2.75E+16,1
9.33E+17,1
9.15E+17,1
8.30E+17,1
7.07E+17,1
5.89E+17,1
8.98E+17,1
1.03E+18,1
11021827403,1
4.55E+17,1
8.94E+17,1
6.04E+17,1
22774824575,1
8.33E+17,1
8.32E+17,1
8.04E+17,1
7.38E+17,1
4.76E+17,1
2.50E+17,1
1.01E+18,1
6.26E+17,1
4.33E+17,1
7.93E+17,1
8.70E+17,1
5.25E+17,1
1.18E+18,1
2.23E+17,1
1.27E+17,1
8.31E+17,1
5.89E+16,1
5.75E+17,1
1.21E+18,1
7.96E+17,1
5.83E+17,1
7.28E+17,1
9307309221,1
6.93E+17,1
1.02E+18,1
1.07E+17,1
3.70E+17,1
1.03E+18,1
8.61E+17,1
8.83E+17,1
9.79E+17,1
9.37E+17,1
4.57E+17,1
8.70E+17,1
6.49E+17,1
4.35E+16,1
8.60E+17,1
9.17E+17,1
6.99E+17,1
4.87E+17,1
1.00E+18,1
7.44E+17,1
8.88E+17,1
1.09E+18,1
6.78E+16,1
8.92E+17,1
5.86E+17,1
7.21E+17,1
8.38E+16,1
7.29E+17,1
9.01E+17,1
2.77E+17,1
1.12E+18,1
8.64E+17,1
3.03E+17,1
1.16E+18,1
9.97E+17,1
5.96E+17,1
1.92E+17,1
9.99E+17,1
6.57E+17,1
1.98E+17,1
9.90E+17,1
4.31E+16,1
7.94E+17,1
7.53E+17,1
5.86E+17,1
4.10E+16,1
1.13E+18,1
9.54E+17,1
5.87E+17,1
5.21E+17,1
7.84E+17,1
6.40E+17,1
5.52E+17,1
5.30E+17,1
6.01E+17,1
7.61E+17,1
6.42E+17,1
9.12E+17,1
1.14E+17,1
10254021023,1
8.05E+17,1
3.28E+17,1
1.14E+18,1
3.45E+17,1
1.21E+18,1
4.19E+17,1
1.04E+18,1
8.44E+17,1
1.27E+17,1
3.35E+17,1
2.08E+17,1
1.10E+18,1
8.44E+17,1
5.86E+17,1
12360581754,1
2.99E+17,1
3.88E+17,1
6.08E+17,1
1.05E+18,1
2.21E+17,1
2.73E+17,1
6.16E+17,1
7.57E+17,1
26284551431,1
1.10E+18,1
7.36E+17,1
8.41E+17,1
8.20E+17,1
2.93E+17,1
1.12E+17,1
5.91E+17,1
13169796490,1
6.66E+16,1
1.06E+18,1
9.78E+17,1
5.46E+17,1
4.19E+17,1
5.83E+17,1
1.02E+18,1
4.65E+17,1
2.03E+17,1
1.09E+18,1
6.05E+17,1
5.64E+17,1
1.17E+18,1
8.75E+17,1
5.95E+17,1
12540254216,1
5.05E+17,1
7.19E+16,1
4.63E+17,1
4.75E+17,1
3.26E+17,1
4.95E+17,1
5.37E+17,1
7.47E+17,1
3.70E+17,1
1.04E+18,1
3.51E+17,1
3.42E+17,1
6.60E+17,1
22733225488,1
5.75E+17,1
28789114206,1
5.55E+17,1
6.01E+17,1
1.54E+17,1
6.39E+17,1
1.01E+18,1
8.89E+17,1
1.16E+18,1
1.09E+18,1
9.35E+17,1
5.24E+17,1
9.68E+17,1
4.64E+17,1
5.35E+17,1
1.15E+18,1
6.26E+17,1
3.09E+17,1
1.06E+18,1
4.57E+17,1
8.59E+17,1
8.33E+17,1
1.17E+18,1
5.94E+17,1
6.91E+16,1
8.57E+17,1
5.67E+17,1
8.67E+17,1
1.15E+18,1
4.44E+17,1
5.11E+17,1
4.99E+17,1
3.64E+17,1
7.07E+17,1
3.75E+17,1
7.66E+17,1
6.16E+17,1
5.25E+17,1
6.28E+17,1
9.29E+16,1
1.00E+18,1
1.01E+18,1
4.18E+17,1
6.07E+17,1
1.24E+17,1
6.01E+17,1
2.69E+17,1
6.95E+17,1
8.79E+17,1
1.18E+18,1
7.27E+17,1
8.42E+17,1
8.80E+17,1
7.64E+17,1
8.92E+17,1
7.23E+17,1
9.31E+17,1
6.85E+17,1
4.64E+17,1
13554407800,1
5.91E+17,1
1.17E+18,1
2.41E+17,1
5.83E+17,1
6.22E+17,1
4.66E+17,1
1.06E+18,1
4.60E+17,1
8.75E+17,1
1.01E+17,1
1.00E+18,1
1.09E+18,1
3.70E+17,1
1.80E+17,1
8.40E+17,1
9.23E+17,1
1.14E+17,1
1.03E+18,1
6.93E+17,1
8.99E+17,1
1.18E+18,1
7.51E+17,1
9.16E+17,1
1.01E+18,1
2.21E+17,1
1.20E+18,1
7.15E+17,1
9.62E+17,1
5.58E+17,1
6.98E+17,1
1.91E+17,1
5.31E+17,1
6.99E+17,1
2.44E+17,1
1.08E+18,1
3.70E+17,1
5.30E+17,1
1.67E+17,1
4.87E+17,1
4.55E+17,1
3.19E+17,1
5.05E+17,1
4.62E+17,1
8.96E+17,1
5.50E+17,1
9.91E+17,1
4.84E+17,1
7.01E+17,1
1.17E+18,1
9.87E+17,1
1.13E+18,1
8.87E+17,1
5.33E+16,1
1.05E+18,1
8.54E+17,1
1.09E+18,1
4.36E+17,1
2.60E+17,1
18993575929,1
6.13E+17,1
2.97E+17,1
6.29E+17,1
4.09E+17,1
8.96E+17,1
1.50E+17,1
3.05E+17,1
7.44E+17,1
3.18E+17,1
6.31E+17,1
1.08E+18,1
9.35E+17,1
1.28E+17,1
2.94E+17,1
1.96E+17,1
8.79E+17,1
7.01E+17,1
7.93E+17,1
6.18E+17,1
1.13E+18,1
1.02E+18,1
7.54E+17,1
6.18E+17,1
2.36E+17,1
3.73E+17,1
4.04E+17,1
7.95E+17,1
6.89E+17,1
5.04E+17,1
4.29E+17,1
5.71E+17,1
5.95E+17,1
7.95E+17,1
9.81E+17,1
7.97E+17,1
1.09E+18,1
5.89E+17,1
7.14E+17,1
1.11E+18,1
2.83E+17,1
1.19E+18,1
1.15E+18,1
8.63E+17,1
7.02E+17,1
1.10E+18,1
5.95E+17,1
7.89E+17,1
1.03E+18,1
4.13E+17,1
1.09E+18,1
8.40E+17,1
14433503558,1
1.12E+18,1
1.08E+17,1
4.89E+17,1
1.20E+18,1
6.16E+17,1
5.87E+17,1
7.78E+17,1
1.05E+18,1
1.01E+18,1
5.70E+17,1
7.44E+17,1
7.75E+17,1
7.93E+17,1
7.00E+17,1
1.10E+17,1
6.99E+17,1
4.16E+17,1
7.38E+17,1
5.89E+17,1
8.72E+17,1
3.88E+17,1
4.80E+17,1
9.92E+17,1
4.79E+17,1
5.84E+17,1
1.14E+18,1
7.03E+17,1
3.49E+17,1
1.02E+18,1
6.17E+17,1
1.01E+18,1
1.16E+18,1
9.73E+17,1
8.44E+17,1
1.00E+18,1
7.00E+16,1
1.04E+18,1
4.48E+17,1
9.50E+17,1
9.51E+17,1
3.13E+17,1
7.29E+17,1
1.07E+18,1
9.00E+17,1
9.91E+17,1
6.38E+17,1
5.86E+17,1
9.74E+17,1
17266498543,1
1.16E+18,1
6.59E+17,1
16672543621,1
1.02E+18,1
1.81E+17,1
9.91E+17,1
9.65E+17,1
7.06E+17,1
1.12E+17,1
1.85E+17,1
1.10E+18,1
6.77E+17,1
4.79E+17,1
5.69E+17,1
1.52E+17,1
1.06E+17,1
7.30E+17,1
5.88E+17,1
5.58E+17,1
8.13E+17,1
3.70E+17,1
2.13E+17,1
7.50E+17,1
5.53E+17,1
8.26E+17,1
7.34E+17,1
1.03E+18,1
8.38E+17,1
7.18E+17,1
1.13E+18,1
4.24E+17,1
9.88E+16,1
6.05E+17,1
8.32E+17,1
6.97E+17,1
9.79E+17,1
2.05E+17,1
1.86E+17,1
4.35E+17,1
3.34E+17,1
3.35E+17,1
3.22E+17,1
7.50E+17,1
3.94E+17,1
4.86E+17,1
1.13E+18,1
6.75E+17,1
1.06E+18,1
1.13E+18,1
6.49E+17,1
2.82E+17,1
13248838549,1
8.10E+17,1
8.65E+17,1
6.40E+17,1
7.43E+16,1
1.06E+18,1
2.45E+17,1
8.46E+17,1
9.76E+17,1
8.09E+17,1
20165859597,1
2.53E+17,1
4.31E+17,1
1.00E+18,1
3.75E+17,1
1.18E+18,1
7.49E+17,1
2.15E+17,1
1.15E+18,1
6.54E+17,1
8.54E+17,1
6.67E+17,1
8.52E+17,1
1.02E+18,1
6.42E+17,1
4.16E+16,1
5.87E+17,1
1.13E+18,1
1.16E+18,1
7.76E+17,1
9.93E+17,1
1.16E+18,1
7.44E+17,1
8.67E+17,1
2.81E+17,1
7.74E+17,1
2.05E+17,1
1.20E+18,1
4.72E+17,1
8.24E+17,1
2.28E+17,1
7.15E+17,1
8.72E+17,1
8.80E+17,1
9.83E+17,1
3.58E+17,1
1.10E+18,1
7.60E+17,1
1.94E+17,1
6.98E+17,1
7.51E+17,1
4.42E+17,1
11611922720,1
22629394017,1
7.41E+17,1
6.45E+17,1
2.18E+17,1
7.53E+17,1
1.18E+18,1
5.83E+17,1
1.09E+18,1
1.14E+18,1
8.89E+17,1
4.43E+17,1
5.91E+17,1
3.28E+17,1
6.12E+17,1
1.10E+18,1
8.62E+17,1
5.16E+17,1
7.36E+17,1
5.41E+17,1
1.19E+18,1
1.26E+17,1
1.97E+17,1
5.05E+17,1
5.02E+17,1
1.16E+18,1
4.18E+17,1
1.15E+18,1
6.59E+17,1
1.17E+18,1
9.66E+17,1
1.17E+18,1
1.12E+17,1
4.45E+17,1
1.18E+18,1
1.17E+18,1
1.14E+18,1
5.76E+17,1
13416902708,1
7.91E+17,1
9.11E+17,1
1.90E+17,1
2.41E+17,1
1.09E+18,1
1.14E+18,1
1.03E+18,1
16477257576,1
1.04E+18,1
9.59E+17,1
8.33E+17,1
2.50E+16,1
3.71E+17,1
6.87E+17,1
3.69E+17,1
1.05E+18,1
4.50E+17,1
6.44E+17,1
2.79E+17,1
1.13E+17,1
7.87E+17,1
3.51E+17,1
1.17E+18,1
1.09E+18,1
7.60E+17,1
1.17E+18,1
4.42E+17,1
1.96E+17,1
7.53E+17,1
3.70E+17,1
1.85E+17,1
8.57E+17,1
7.54E+17,1
1.62E+17,1
9.31E+17,1
9.38E+17,1
8.60E+17,1
5.53E+17,1
9.79E+17,1
9.70E+17,1
2.57E+17,1
5.59E+17,1
6.32E+17,1
1.13E+18,1
8.87E+17,1
8.92E+17,1
8.55E+17,1
1.03E+17,1
6.46E+17,1
1.05E+18,1
1.10E+18,1
7.02E+17,1
4.89E+17,1
2.77E+17,1
6.05E+17,1
5.99E+17,1
4.70E+17,1
6.01E+17,1
7.58E+17,1
1.11E+18,1
5.48E+17,1
7.34E+17,1
6.44E+16,1
9.04E+17,1
4.16E+17,1
6.49E+17,1
9.87E+17,1
4.82E+17,1
7.13E+17,1
8.77E+17,1
4.47E+17,1
1.21E+18,1
6.78E+16,1
1.16E+18,1
1.17E+18,1
2.23E+17,1
6.21E+17,1
1.20E+18,1
4.62E+17,1
1.15E+18,1
6.15E+17,1
1.12E+18,1
6.60E+17,1
4.24E+17,1
5.58E+17,1
9.98E+17,1
16279293036,1
8.58E+17,1
3.69E+17,1
8.73E+17,1
6.12E+17,1
6.47E+17,1
5.79E+17,1
9.25E+17,1
1.03E+18,1
5.85E+17,1
7.41E+17,1
7.96E+17,1
7.13E+17,1
4.26E+17,1
7.64E+16,1
1.10E+18,1
9.48E+17,1
1.07E+17,1
6.22E+16,1
8.79E+17,1
1.16E+18,1
6.99E+17,1
4.72E+17,1
9.99E+17,1
7.90E+17,1
5.72E+17,1
5.91E+17,1
16499524991,1
6.19E+17,1
1.05E+18,1
1.16E+18,1
9.20E+17,1
2.98E+17,1
1.13E+18,1
1.15E+18,1
5.92E+17,1
1.16E+18,1
1.11E+18,1
3.96E+17,1
9.28E+17,1
1.15E+18,1
7.86E+17,1
7.38E+17,1
5.76E+17,1
1.18E+18,1
5.98E+17,1
5.61E+17,1
1.01E+18,1
1.16E+18,1
5.11E+17,1
5.44E+17,1
2.30E+17,1
3.43E+17,1
1.12E+18,1
9.33E+17,1
1.04E+18,1
8.95E+17,1
3.91E+17,1
5.26E+17,1
4.74E+17,1
1.04E+18,1
3.93E+17,1
1.16E+18,1
1.03E+18,1
8.26E+17,1
1.15E+18,1
1.01E+18,1
7.57E+16,1
5.27E+17,1
3.69E+17,1
8.73E+17,1
9.70E+17,1
5.86E+17,1
8.18E+17,1
6.06E+17,1
7.17E+17,1
3.37E+17,1
8.58E+17,1
18766243272,1
1.18E+18,1
4.77E+17,1
8.83E+17,1
4.46E+17,1
1.17E+17,1
8.20E+17,1
1.03E+18,1
9.95E+17,1
4.82E+17,1
6.98E+17,1
8.84E+17,1
1.20E+18,1
2.99E+17,1
5.80E+17,1
1.17E+18,1
4.87E+17,1
7.27E+17,1
4.43E+17,1
7.53E+17,1
4.59E+17,1
7.94E+17,1
14208315889,1
5.62E+16,1
1.04E+18,1
9.60E+17,1
15189052015,1
1.81E+17,1
7.78E+17,1
3.23E+17,1
3.44E+17,1
6.00E+17,1
8.52E+17,1
1.13E+18,1
4.20E+17,1
1.18E+18,1
5.98E+17,1
1.09E+18,1
5.94E+17,1
8.11E+17,1
4.05E+17,1
4.32E+17,1
2.52E+17,1
3.78E+17,1
1.13E+18,1
12695402838,1
2.58E+17,1
7.29E+17,1
3.69E+17,1
8.20E+17,1
2.98E+17,1
7.74E+17,1
5.84E+17,1
5.08E+17,1
9.88E+17,1
1.11E+17,1
1.20E+17,1
5.78E+17,1
6.95E+17,1
1.08E+18,1
7.98E+17,1
8.09E+17,1
2.83E+17,1
8.63E+17,1
3.30E+17,1
1.02E+18,1
6.90E+17,1
9.50E+17,1
8.84E+17,1
27518524800,1
4.90E+17,1
1.00E+18,1
2.61E+17,1
8.39E+17,1
5.78E+17,1
8.47E+17,1
8.07E+17,1
7.54E+17,1
6.11E+17,1
1.15E+18,1
7.54E+17,1
9.36E+17,1
3.70E+17,1
6.39E+17,1
1.00E+18,1
8.91E+17,1
5.64E+17,1
9.75E+17,1
8.30E+17,1
4.03E+17,1
8.39E+17,1
1.12E+17,1
8.69E+17,1
9.97E+17,1
8.98E+17,1
1.03E+18,1
8.71E+16,1
9.58E+17,1
5.73E+17,1
7.74E+17,1
1.00E+18,1
2.94E+17,1
3.95E+17,1
3.91E+17,1
1.74E+17,1
8.64E+17,1
5.98E+17,1
1.08E+18,1
9.41E+17,1
4.72E+17,1
2.12E+17,1
7.49E+17,1
8.66E+17,1
9.13E+17,1
1.13E+18,1
8.37E+17,1
6.93E+16,1
1.08E+18,1
8.29E+17,1
6.72E+17,1
4.12E+17,1
7.45E+17,1
8.12E+17,1
1.10E+18,1
8.17E+17,1
3.13E+17,1
7.20E+17,1
5.77E+17,1
4.13E+17,1
4.36E+17,1
1.19E+17,1
1.02E+18,1
6.64E+17,1
5.00E+17,1
1.02E+17,1
2.41E+17,1
1.16E+18,1
8.46E+17,1
7.46E+17,1
1.08E+18,1
9.93E+17,1
6.97E+17,1
6.27E+17,1
1.21E+18,1
4.84E+16,1
1.01E+18,1
1.01E+18,1
7.40E+17,1
1.16E+18,1
6.67E+16,1
1.16E+18,1
7.65E+17,1
9.96E+17,1
7.71E+17,1
9.92E+17,1
8.80E+17,1
4.53E+17,1
1.14E+18,1
8.43E+17,1
6.90E+17,1
1.16E+18,1
7.63E+17,1
8.00E+17,1
1.12E+18,1
9.54E+17,1
1.05E+18,1
6.16E+17,1
1.86E+17,1
5.10E+17,1
4.08E+17,1
2.82E+17,1
3.11E+17,1
1.03E+18,1
8.79E+17,1
5.88E+17,1
3.80E+17,1
16086035129,1
6.18E+17,1
5.27E+16,1
2.15E+17,1
9.93E+17,1
9.53E+17,1
5.58E+17,1
4.90E+17,1
3.50E+17,1
7.02E+17,1
7.86E+17,1
9.67E+17,1
3.77E+17,1
1.05E+18,1
4.86E+16,1
4.77E+17,1
1.14E+18,1
7.11E+17,1
1.17E+18,1
4.23E+17,1
7.12E+17,1
1.01E+18,1
8.06E+17,1
1.99E+17,1
2.59E+17,1
4.86E+17,1
5.49E+17,1
5.78E+17,1
6.48E+17,1
3.03E+17,1
6.55E+17,1
6.52E+17,1
29096607873,1
9.72E+17,1
8.53E+17,1
5.18E+17,1
4.72E+17,1
2.14E+17,1
3.98E+17,1
1.01E+18,1
3.31E+17,1
1.26E+17,1
1.17E+18,1
1.13E+18,1
3.71E+17,1
7.15E+17,1
9.64E+17,1
1.04E+18,1
4.73E+17,1
3.20E+17,1
3.99E+17,1
1.16E+18,1
5.39E+17,1
2.97E+17,1
1.15E+18,1
2.61E+17,1
8.98E+17,1
3.43E+17,1
1.78E+17,1
5.59E+17,1
1.98E+17,1
6.42E+17,1
7.64E+17,1
7.99E+17,1
9.09E+17,1
7.19E+17,1
5.90E+17,1
4.89E+16,1
8.37E+17,1
6.90E+17,1
3.66E+17,1
6.11E+17,1
8.28E+17,1
9.59E+17,1
5.86E+17,1
1.01E+18,1
1.00E+18,1
13360242183,1
5.71E+17,1
9.94E+17,1
5.31778E+15,1
7.41E+17,1
3.70E+17,1
6.81E+17,1
6.49E+17,1
1.73E+17,1
7.59E+17,1
8.80E+17,1
9.18E+17,1
15973979388,1
8.60E+17,1
2.83E+17,1
6.02E+17,1
1.18E+18,1
11913282707,1
4.73E+17,1
7.95E+17,1
1.06E+18,1
1.01E+18,1
9.81E+17,1
1.80E+17,1
1.16E+18,1
5.76E+17,1
6.08E+17,1
16492746061,1
1.00E+18,1
4.87E+17,1
8859944596,1
3.99E+17,1
2.35E+17,1
3.05E+17,1
2.34E+17,1
6.26E+17,1
8.47E+17,1
2.47E+17,1
2.34E+17,1
5.37E+17,1
7.45E+17,1
9.28E+17,1
5.13E+17,1
8.29E+17,1
7.13E+17,1
2.89E+17,1
16181697582,1
6.06E+17,1
8.25E+17,1
8.29E+17,1
1.03E+18,1
16921485312,1
1.75E+17,1
6.97E+16,1
1.15E+18,1
2.75E+17,1
7.17E+17,1
8.86E+17,1
9.82E+17,1
1.18E+18,1
3.53E+17,1
9.34E+17,1
8.81E+17,1
8.78E+17,1
6.05E+17,1
8.11E+17,1
5.33E+17,1
6.74E+17,1
6.61E+17,1
8.19E+17,1
7.00E+17,1
8.03E+17,1
3.63E+17,1
9.51E+17,1
7.58E+17,1
8.67E+17,1
5.68E+17,1
9.87E+17,1
4.48E+17,1
9.50E+17,1
8.02E+17,1
1.21E+18,1
1.02E+18,1
1.87E+17,1
8.15E+17,1
1.89E+17,1
1.12E+18,1
8.70E+17,1
7.44E+17,1
4.11E+17,1
3.18E+17,1
5.96E+17,1
3.80E+17,1
5.92E+17,1
2.15E+17,1
1.02E+18,1
8.44E+17,1
1.05E+18,1
6.75E+17,1
3.14E+17,1
8.67E+17,1
7.31E+17,1
3.12E+17,1
6.21E+17,1
8.54E+17,1
7.97E+17,1
6.16E+17,1
1.00E+18,1
7.10E+17,1
7.55E+17,1
19512326544,1
9.20E+17,1
1.13E+17,1
8.50E+17,1
1.07E+18,1
4.49E+17,1
5.90E+17,1
8.72E+17,1
1.76E+17,1
6.19E+17,1
1.09E+18,1
3.93E+16,1
2.17E+17,1
1.69E+17,1
5.23E+17,1
7.16E+17,1
3.41E+17,1
1.02E+18,1
9.76E+17,1
3.06E+17,1
1.05E+18,1
5.90E+17,1
9.58E+17,1
6.81E+17,1
7.44E+17,1
9.21E+17,1
1.15E+18,1
8.86E+17,1
2.18E+17,1
9.25E+17,1
1.13E+18,1
7.58E+17,1
9.06E+16,1
4.55E+16,1
1.00E+18,1
3.50E+17,1
9.21E+17,1
6.00E+17,1
2.51E+17,1
1.06E+18,1
3.98E+17,1
1.03E+18,1
1.09E+18,1
2.71E+17,1
1.10E+17,1
7.06E+17,1
6.58E+17,1
3.45E+17,1
5.44E+17,1
1.05E+18,1
1.10E+18,1
8.67E+17,1
1.01E+18,1
2.31E+17,1
1.00E+18,1
4.14E+17,1
7.26E+17,1
3.24E+17,1
6.26E+17,1
8.07E+17,1
6.89E+17,1
2.18E+17,1
7.30E+17,1
5.49E+17,1
5.58E+17,1
1.06E+18,1
1.04E+18,1
1.07E+18,1
4.49E+17,1
9.56E+17,1
3.96E+17,1
8.59E+17,1
1.13E+18,1
3.72E+17,1
7.96E+16,1
5.90E+17,1
3.76E+17,1
5.66E+17,1
6.09E+17,1
1.05E+18,1
8.50E+17,1
8.17E+17,1
7.43E+17,1
1.01E+18,1
9.97E+17,1
3.72E+17,1
1.13E+18,1
5.20E+17,1
5.65E+17,1
4.95E+17,1
4.01E+17,1
1.12E+18,1
9.24E+17,1
4.74E+17,1
4.71E+17,1
1.02E+18,1
5.57E+17,1
1.09E+18,1
7.87E+17,1
1.20E+18,1
6.28E+17,1
1.05E+18,1
1.88E+17,1
8.93E+16,1
9.66E+17,1
9.84E+17,1
4.40E+17,1
9.00E+17,1
2.05E+17,1
8.66E+17,1
6.67E+16,1
1.12E+18,1
1.16E+18,1
5.04E+17,1
5.69E+17,1
6.26E+17,1
6.72E+17,1
9.96E+17,1
1.16E+18,1
4.20E+17,1
7.12E+17,1
9.30E+17,1
3.34E+17,1
3.29E+17,1
3.16E+17,1
9.96E+17,1
7.20E+17,1
6.87E+17,1
23151337348,1
1.92E+17,1
1.14E+18,1
9.94E+17,1
1.03E+18,1
1.47E+16,1
3.37E+17,1
8.68E+16,1
1.13E+18,1
7.29E+17,1
1.03E+18,1
3.70E+17,1
15078373737,1
4.71E+17,1
5.53E+17,1
1.07E+18,1
7.25E+17,1
4.96E+17,1
7.02E+17,1
6.74E+17,1
1.14E+18,1
1.15E+18,1
1.13E+18,1
1.13E+18,1
7.71E+17,1
1.21E+18,1
2.64E+17,1
8.60E+17,1
5.56E+17,1
8.30E+17,1
1.13E+18,1
9.96E+17,1
1.24E+17,1
5.51E+17,1
4.50E+17,1
5.83E+17,1
8.98E+17,1
7.82E+17,1
1.38E+17,1
5.07E+17,1
4.34E+17,1
3.67E+17,1
1.12E+18,1
5.27E+17,1
8.20E+17,1
1.18E+18,1
1.03E+18,1
5.17E+17,1
6.29E+17,1
1.73E+17,1
8.08E+17,1
7.04E+17,1
6.06E+17,1
14424160334,1
1.13E+18,1
3.70E+17,1
7.42E+17,1
2.87E+17,1
1.10E+17,1
6.99E+17,1
1.05E+18,1
1.06E+18,1
9.08E+17,1
1.18E+18,1
8.74E+17,1
1.49E+17,1
2.46E+17,1
7.01E+17,1
2.89E+17,1
1.16E+18,1
6.42E+17,1
