Unnamed: 0,id,text,author_id,public_metrics,created_at,in_reply_to_user_id,conversation_id,reply_settings,source,referenced_tweets,context_annotations,entities,user,user_name,city,state,county,country
11671.0,936301407937974272,@veros_broke I’m doing it until I get rid of this Lyme disease. But who knows...,189967466,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2017-11-30T18:30:25.000Z,267277602.0,936300111071793152,everyone,Twitter for iPhone,"[{'type': 'replied_to', 'id': '936300428626677760'}]",,"{'mentions': [{'start': 0, 'end': 12, 'username': 'veros_broke', 'id': '267277602'}]}","{'created_at': '2010-09-12T18:36:00.000Z', 'location': 'Brooklyn, NY', 'public_metrics': {'followers_count': 12644, 'following_count': 687, 'tweet_count': 2833, 'listed_count': 73}, 'username': 'CarolinaDoesOk', 'description': 'Comedian/Podcaster. No Dogs In Space on @lastpodnetwork and Professional Friends podcast.', 'name': 'Carolina Hidalgo'}",CarolinaDoesOk,Brooklyn,New York,Kings County,United States
94603.0,880802502488272896,Ottawa Public Health started tick dragging in city parks in order to test #Ticks they catch for #LymeDisease. https://t.co/EfvTTBK6VW,730051567559249920,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2017-06-30T14:57:35.000Z,,880802502488272896,everyone,Twitter Web Client,,,"{'urls': [{'start': 110, 'end': 133, 'url': 'https://t.co/EfvTTBK6VW', 'expanded_url': 'http://bit.ly/2u6KCWN', 'display_url': 'bit.ly/2u6KCWN'}], 'hashtags': [{'start': 74, 'end': 80, 'tag': 'Ticks'}, {'start': 96, 'end': 108, 'tag': 'LymeDisease'}], 'annotations': [{'start': 0, 'end': 19, 'probability': 0.6638, 'type': 'Organization', 'normalized_text': 'Ottawa Public Health'}]}","{'location': 'Waynesboro, PA', 'created_at': '2016-05-10T15:07:12.000Z', 'public_metrics': {'followers_count': 79, 'following_count': 271, 'tweet_count': 751, 'listed_count': 8}, 'description': 'We carry quality #DIY fences to manage deer and rodent damage in gardens, farms, and others in #Canada. Purchase deer fencing in the USA through @Deerbusters', 'name': 'DeerbustersCanada', 'username': 'DeerBustersCAN'}",DeerBustersCAN,Waynesboro,Pennsylvania,Franklin County,United States
61000.0,899598991058489344,Researchers Developing Test For Lyme Disease https://t.co/NUVyBNRubQ,111673856,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2017-08-21T11:48:07.000Z,,899598991058489344,everyone,Facebook,,,"{'urls': [{'start': 45, 'end': 68, 'url': 'https://t.co/NUVyBNRubQ', 'expanded_url': 'http://fb.me/5sd84q2b1', 'display_url': 'fb.me/5sd84q2b1'}]}","{'created_at': '2010-02-05T19:30:00.000Z', 'location': 'Jacksonville, FL.', 'public_metrics': {'followers_count': 56, 'following_count': 124, 'tweet_count': 1138, 'listed_count': 12}, 'username': 'TheDrsCenter', 'description': 'With three locations, The Doctors Center provides various healthcare needs to the communities and businesses located on the First Coast of Florida.', 'name': 'The Doctors Center'}",TheDrsCenter,Jacksonville,Florida,Duval County,United States
135220.0,863091315223015424,Cases Of Lyme Disease Continue To Increase Throughout Pennsylvania https://t.co/JqwyCue5gS,14085099,"{'retweet_count': 4, 'reply_count': 1, 'like_count': 1, 'quote_count': 1}",2017-05-12T17:59:39.000Z,,863091315223015424,everyone,SocialNewsDesk,,,"{'urls': [{'start': 67, 'end': 90, 'url': 'https://t.co/JqwyCue5gS', 'expanded_url': 'http://cbsloc.al/2pH89uZ', 'display_url': 'cbsloc.al/2pH89uZ'}], 'annotations': [{'start': 54, 'end': 65, 'probability': 0.9828, 'type': 'Place', 'normalized_text': 'Pennsylvania'}]}","{'public_metrics': {'followers_count': 204041, 'following_count': 289, 'tweet_count': 223020, 'listed_count': 1526}, 'created_at': '2008-03-05T21:15:05.000Z', 'description': 'Breaking News, Weather, Sports, from KDKA - CBSN Pittsburgh. If you send us a tweet, you consent to letting #KDKA/sister stations showcase them on air & digital', 'name': 'KDKA', 'location': 'Pittsburgh, PA', 'username': 'KDKA'}",KDKA,Pittsburgh,Pennsylvania,Allegheny County,United States
78679.0,889245798273253377,"Think #LymeDisease is no big deal? Wait until you get that first insurance denial, and then another, and so on and so on. Poof goes the $$$! https://t.co/2xBgFNspfH",1452488569,"{'retweet_count': 18, 'reply_count': 4, 'like_count': 38, 'quote_count': 4}",2017-07-23T22:08:14.000Z,,889245798273253377,everyone,Twitter Web Client,,,"{'hashtags': [{'start': 6, 'end': 18, 'tag': 'LymeDisease'}], 'urls': [{'start': 141, 'end': 164, 'url': 'https://t.co/2xBgFNspfH', 'expanded_url': 'https://twitter.com/Lymeloonies/status/889245798273253377/photo/1', 'display_url': 'pic.twitter.com/2xBgFNspfH'}]}","{'username': 'Lymeloonies', 'location': 'NYC', 'description': 'Husband, father, cartoonist, musician @ 12 years with Chronic Lyme disease - I so hate ticks, but denial more! Created a cartoon book about Lyme (link below)', 'public_metrics': {'followers_count': 3615, 'following_count': 2894, 'tweet_count': 10718, 'listed_count': 72}, 'created_at': '2013-05-23T20:34:08.000Z', 'name': 'David Skidmore'}",Lymeloonies,New York,New York,New York County,United States
149400.0,858677298546868225,Patients Who Feel Ignored By Scientists Are Studying Their Disease Themselves. But Scientists Question The… https://t.co/o4G7pPtSRY #buzz,16172779,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2017-04-30T13:39:56.000Z,,858677298546868225,everyone,dlvr.it,,,"{'hashtags': [{'start': 132, 'end': 137, 'tag': 'buzz'}], 'urls': [{'start': 108, 'end': 131, 'url': 'https://t.co/o4G7pPtSRY', 'expanded_url': 'http://dlvr.it/P1pPB8', 'display_url': 'dlvr.it/P1pPB8'}]}","{'public_metrics': {'followers_count': 345, 'following_count': 51, 'tweet_count': 79089, 'listed_count': 23}, 'created_at': '2008-09-07T19:36:58.000Z', 'description': 'Gossip, Technology, & Philly News! \nAll Philly Everything!', 'name': 'Es Elle Kay', 'username': 'es_elle_kay', 'location': 'Philly'}",es_elle_kay,Philadelphia,Pennsylvania,Philadelphia County,United States
119806.0,869706978330914816,#Halton @RegionofHalton reminds residents to protect themselves from ticks and Lyme disease - https://t.co/q7bxWDWGMj https://t.co/st12npglJQ,29458552,"{'retweet_count': 3, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2017-05-31T00:07:56.000Z,,869706978330914816,everyone,Twitter for iPhone,,,"{'mentions': [{'start': 8, 'end': 23, 'username': 'RegionofHalton', 'id': '47956038'}], 'hashtags': [{'start': 0, 'end': 7, 'tag': 'Halton'}], 'urls': [{'start': 94, 'end': 117, 'url': 'https://t.co/q7bxWDWGMj', 'expanded_url': 'https://www.insidehalton.com/news-story/7343741-halton-reminds-residents-to-protect-themselves-from-ticks-and-lyme-disease/', 'display_url': 'insidehalton.com/news-story/734…'}, {'start': 118, 'end': 141, 'url': 'https://t.co/st12npglJQ', 'expanded_url': 'https://twitter.com/OakvilleBeaver/status/869706978330914816/photo/1', 'display_url': 'pic.twitter.com/st12npglJQ'}]}","{'username': 'OakvilleBeaver', 'location': 'Oakville', 'description': 'Connected to our Community | 901 Guelph Line, Burlington, ON L7R 3N8 | For Circulation please call 905-631-6095 email: KMossman@metroland.com', 'public_metrics': {'followers_count': 15771, 'following_count': 483, 'tweet_count': 26396, 'listed_count': 245}, 'created_at': '2009-04-07T14:29:25.000Z', 'name': 'Oakville Beaver'}",OakvilleBeaver,Oakville,Connecticut,Litchfield County,United States
157384.0,854701221369847808,"May 6th, 10-11:30 AM. Dr. Neeta Connally &amp; Tessa O’Regan teach strategies for staying safe from #LymeDisease. https://t.co/PZ06paqYcd",3224858939,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2017-04-19T14:20:25.000Z,,854701221369847808,everyone,Hootsuite,,,"{'hashtags': [{'start': 100, 'end': 112, 'tag': 'LymeDisease'}], 'urls': [{'start': 114, 'end': 137, 'url': 'https://t.co/PZ06paqYcd', 'expanded_url': 'http://lymeconnection.org/', 'display_url': 'lymeconnection.org', 'images': [{'url': 'https://pbs.twimg.com/news_img/1475362428288487424/mGd1gQwE?format=jpg&name=orig', 'width': 2137, 'height': 938}, {'url': 'https://pbs.twimg.com/news_img/1475362428288487424/mGd1gQwE?format=jpg&name=150x150', 'width': 150, 'height': 150}], 'status': 200, 'title': 'Lyme Connection : Home', 'description': 'We represent patients, family members, practitioners, researchers and community members committed to ending the suffering caused by tick-borne diseases. We educate the community about prevention and early diagnosis and support patients. Our goal is to connect patients with compassionate care, helpful services and fellow patients. We offer the encouragement and validation needed to make it through what is often a daunting challenge.', 'unwound_url': 'https://lymeconnection.org/'}], 'annotations': [{'start': 22, 'end': 39, 'probability': 0.8087, 'type': 'Person', 'normalized_text': 'Dr. Neeta Connally'}, {'start': 43, 'end': 55, 'probability': 0.4786, 'type': 'Person', 'normalized_text': 'Tessa O’Regan'}]}","{'description': 'We provide education, prevention, support and advocacy related to the increasing problem of tick-borne diseases in our community. #LymeDisease #LymeConnection', 'public_metrics': {'followers_count': 381, 'following_count': 79, 'tweet_count': 1612, 'listed_count': 5}, 'created_at': '2015-04-30T17:10:27.000Z', 'username': 'Lyme_Connection', 'name': 'Lyme Connection', 'location': 'Ridgefield, CT'}",Lyme_Connection,Ridgefield,Connecticut,Fairfield County,United States
174001.0,844305097282797568,From my blog: Lyme disease vaccine – good for dogs but not for humans https://t.co/RttIrpZOBw #infectiousdisease,421275603,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2017-03-21T21:49:56.000Z,,844305097282797568,everyone,Google,,,"{'hashtags': [{'start': 94, 'end': 112, 'tag': 'infectiousdisease'}], 'urls': [{'start': 70, 'end': 93, 'url': 'https://t.co/RttIrpZOBw', 'expanded_url': 'https://goo.gl/fb/IkSQpI', 'display_url': 'goo.gl/fb/IkSQpI'}]}","{'description': 'Stalking pseudoscience in the internet jungle. With a little hockey and baseball.', 'public_metrics': {'followers_count': 6455, 'following_count': 2179, 'tweet_count': 18415, 'listed_count': 170}, 'created_at': '2011-11-25T18:49:29.000Z', 'username': 'skepticalraptor', 'name': 'SkepticalRaptor', 'location': 'Los Angeles, CA'}",skepticalraptor,Los Angeles,California,Los Angeles County,United States
32590.0,920082952255569920,"Mya Johnson notched a hat trick and an assist as Old Lyme beat Old Saybrook, 6-0. Maddie Ouellette added a goal and 2 assists. #ctgsoc",435002427,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2017-10-17T00:24:04.000Z,,920082952255569920,everyone,Twitter Web Client,,,"{'hashtags': [{'start': 127, 'end': 134, 'tag': 'ctgsoc'}], 'annotations': [{'start': 0, 'end': 10, 'probability': 0.9969, 'type': 'Person', 'normalized_text': 'Mya Johnson'}, {'start': 49, 'end': 56, 'probability': 0.5901, 'type': 'Organization', 'normalized_text': 'Old Lyme'}, {'start': 63, 'end': 74, 'probability': 0.4073, 'type': 'Organization', 'normalized_text': 'Old Saybrook'}, {'start': 82, 'end': 97, 'probability': 0.9954, 'type': 'Person', 'normalized_text': 'Maddie Ouellette'}]}","{'public_metrics': {'followers_count': 12064, 'following_count': 755, 'tweet_count': 38275, 'listed_count': 67}, 'name': 'Courant HS Sports', 'created_at': '2011-12-12T15:27:41.000Z', 'description': ""The Hartford Courant's sports staff covering all things high school sports in Connecticut.\nOn Instagram: https://t.co/nMN3n5raPo"", 'username': 'CTVarsity', 'location': 'Hartford'}",CTVarsity,Hartford,Connecticut,Hartford County,United States
27785.0,922975491560300544,Dr Gary Wormser refers to chronic #Lyme as fake news &amp; easy 2 treat. He would rather see thousands suffer instead of admitting he’s wrong,36586133,"{'retweet_count': 2, 'reply_count': 2, 'like_count': 7, 'quote_count': 1}",2017-10-24T23:57:59.000Z,,922975491560300544,everyone,Twitter for iPhone,,,"{'hashtags': [{'start': 34, 'end': 39, 'tag': 'Lyme'}], 'annotations': [{'start': 0, 'end': 14, 'probability': 0.7412, 'type': 'Person', 'normalized_text': 'Dr Gary Wormser'}]}","{'username': 'GabNYC2021', 'name': 'GabNYC - #AwakeNotWoke', 'location': 'New York City', 'public_metrics': {'followers_count': 523, 'following_count': 934, 'tweet_count': 6804, 'listed_count': 10}, 'description': 'New Yorker, Independent Thinker, Latina, Healthy Living Enthusiast, Animal Lover, Cinephile, Lyme Disease Warrior & Advocate', 'created_at': '2009-04-30T03:42:19.000Z'}",GabNYC2021,New York,New York,New York County,United States
124470.0,867585662387720198,What you need to know about Lyme disease: Please share! — Storia.me https://t.co/qjZ78QXsQa,30487674,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2017-05-25T03:38:35.000Z,,867585662387720198,everyone,Facebook,,,"{'urls': [{'start': 68, 'end': 91, 'url': 'https://t.co/qjZ78QXsQa', 'expanded_url': 'http://fb.me/28xQXg3dx', 'display_url': 'fb.me/28xQXg3dx'}]}","{'location': 'Cleveland,OH', 'name': 'Rita Telaak', 'username': 'EyeCandyGallery', 'public_metrics': {'followers_count': 131, 'following_count': 57, 'tweet_count': 270697, 'listed_count': 29}, 'description': 'All around GREAT person! G!)', 'created_at': '2009-04-11T17:42:06.000Z'}",EyeCandyGallery,Cleveland,Ohio,Cuyahoga County,United States
167028.0,849231726744408064,In the news: Proposed Bill to Expand Lyme Disease Research https://t.co/VTdRpvz9Zw,1954280094,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2017-04-04T12:06:36.000Z,,849231726744408064,everyone,Bangor Insider,,,"{'urls': [{'start': 59, 'end': 82, 'url': 'https://t.co/VTdRpvz9Zw', 'expanded_url': 'http://bangorinsider.com/proposed-bill-to-expand-lyme-disease-research/', 'display_url': 'bangorinsider.com/proposed-bill-…'}]}","{'public_metrics': {'followers_count': 426, 'following_count': 42, 'tweet_count': 205227, 'listed_count': 44}, 'created_at': '2013-10-11T14:31:08.000Z', 'name': 'The Bangor Insider', 'description': ""The Bangor Region's Online News Portal. Promoting Our Local Media."", 'username': 'BangorInsider', 'location': 'Bangor, Maine'}",BangorInsider,Bangor,Maine,Penobscot County,United States
209743.0,819957181512458240,"Why #LymeDisease is common in the north, rare in the south. #NSFfunded  https://t.co/1iHKQo9Grb",79321561,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",2017-01-13T17:20:00.000Z,,819957181512458240,everyone,TweetDeck,,,"{'hashtags': [{'start': 4, 'end': 16, 'tag': 'LymeDisease'}, {'start': 60, 'end': 70, 'tag': 'NSFfunded'}], 'urls': [{'start': 72, 'end': 95, 'url': 'https://t.co/1iHKQo9Grb', 'expanded_url': 'https://www.usgs.gov/news/it-s-heat-and-humidity-new-study-finds-why-lyme-disease-common-north-rare-south', 'display_url': 'usgs.gov/news/it-s-heat…'}]}","{'public_metrics': {'followers_count': 18446, 'following_count': 127, 'tweet_count': 9790, 'listed_count': 859}, 'location': 'Alexandria, VA', 'created_at': '2009-10-02T23:52:20.000Z', 'description': 'Brought to you by @NSF, the editors of Science360 gather breaking #STEM #news, multimedia & radio from wherever science is happening.', 'name': 'NSF Science 360', 'username': 'science360'}",science360,Alexandria,Virginia,Alexandria City,United States
143347.0,860284307105042432,Heartworm disease and Lyme disease are on the rise this summer. We recommend using parasite preventatives... https://t.co/EFMzrX9xPj,372876778,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2017-05-05T00:05:36.000Z,,860284307105042432,everyone,Facebook,,,"{'urls': [{'start': 109, 'end': 132, 'url': 'https://t.co/EFMzrX9xPj', 'expanded_url': 'http://fb.me/Cohohfii', 'display_url': 'fb.me/Cohohfii'}]}","{'public_metrics': {'followers_count': 18, 'following_count': 0, 'tweet_count': 1187, 'listed_count': 1}, 'location': 'Lombard, IL', 'name': 'Lombard Vet', 'created_at': '2011-09-13T15:46:54.000Z', 'description': 'Lombard Veterinary Hospital is a well-established, full-service companion animal veterinary hospital who has served our community for over 50 years.', 'username': 'LombardVet'}",LombardVet,Lombard,Illinois,Dupage County,United States
202877.0,826201865016709120,Modern Triggers of Women's Chronic Illness https://t.co/ExGZyMdUWj #DrPompa #WellnessAnswers #lyme #autism #thyroid,28866276,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2017-01-30T22:54:09.000Z,,826201865016709120,everyone,erased2251386,,,"{'urls': [{'start': 43, 'end': 66, 'url': 'https://t.co/ExGZyMdUWj', 'expanded_url': 'http://bit.ly/2kk3Q9u', 'display_url': 'bit.ly/2kk3Q9u'}], 'hashtags': [{'start': 67, 'end': 75, 'tag': 'DrPompa'}, {'start': 76, 'end': 92, 'tag': 'WellnessAnswers'}, {'start': 93, 'end': 98, 'tag': 'lyme'}, {'start': 99, 'end': 106, 'tag': 'autism'}, {'start': 107, 'end': 115, 'tag': 'thyroid'}]}","{'location': 'Park City, UT', 'created_at': '2009-04-04T20:41:00.000Z', 'public_metrics': {'followers_count': 3661, 'following_count': 1537, 'tweet_count': 6598, 'listed_count': 0}, 'description': 'FOLLOW My true answer health and wellness tweets:  Nutrition and weight loss expert; national speaker.  I Love educating and helping individuals get well.', 'name': 'Dr. Daniel Pompa', 'username': 'DrDanPompa'}",DrDanPompa,Park City,Utah,Summit County,United States
146487.0,859486853463810048,May is Lyme Disease Awareness Month. Lyme disease is the most prevalent tick-borne disease in the United States... https://t.co/Jzu39dg7Ds,727149872437059584,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2017-05-02T19:16:49.000Z,,859486853463810048,everyone,Facebook,,,"{'urls': [{'start': 115, 'end': 138, 'url': 'https://t.co/Jzu39dg7Ds', 'expanded_url': 'http://fb.me/7qPsRmlcE', 'display_url': 'fb.me/7qPsRmlcE'}], 'annotations': [{'start': 7, 'end': 34, 'probability': 0.4715, 'type': 'Other', 'normalized_text': 'Lyme Disease Awareness Month'}, {'start': 98, 'end': 110, 'probability': 0.9165, 'type': 'Place', 'normalized_text': 'United States'}]}","{'created_at': '2016-05-02T14:56:54.000Z', 'location': 'Ponte Vedra Beach, FL', 'public_metrics': {'followers_count': 6, 'following_count': 0, 'tweet_count': 252, 'listed_count': 0}, 'username': 'mosquitostjohns', 'description': 'Mosquito Squad of St. Johns/Duval County FL', 'name': 'Mosquito Squad St. J'}",mosquitostjohns,Ponte Vedra Beach,Florida,St Johns County,United States
106598.0,875405071940333568,Why We Need #LymeDisease Legislation via @TheMightySite... https://t.co/WLtDmlcRZT,962738106,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2017-06-15T17:30:08.000Z,,875405071940333568,everyone,Twitter Ads,,,"{'mentions': [{'start': 41, 'end': 55, 'username': 'TheMightySite', 'id': '2269570470'}], 'hashtags': [{'start': 12, 'end': 24, 'tag': 'LymeDisease'}], 'urls': [{'start': 59, 'end': 82, 'url': 'https://t.co/WLtDmlcRZT', 'expanded_url': 'https://themighty.com/2017/05/lyme-disease-legislation-treatment-insurance/', 'display_url': 'themighty.com/2017/05/lyme-d…'}]}","{'username': 'TXLDA', 'location': 'Houston, Texas', 'description': 'TXLDA collaborates with physicians, researchers, legislators, patients and families in an effort to educate and reduce Lyme disease transmission in Texas.', 'public_metrics': {'followers_count': 1079, 'following_count': 250, 'tweet_count': 7613, 'listed_count': 30}, 'created_at': '2012-11-21T17:10:07.000Z', 'name': 'Texas Lyme Disease'}",TXLDA,Houston,Texas,Harris County,United States
85419.0,885574695004905473,"#Lymedisease early signs include ""bull's eye"" rash. Read more on a Lyme disease Test at https://t.co/Cx1ESuaDmp #labtest #health",150456612,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2017-07-13T19:00:35.000Z,,885574695004905473,everyone,Hootsuite,,,"{'hashtags': [{'start': 0, 'end': 12, 'tag': 'Lymedisease'}, {'start': 112, 'end': 120, 'tag': 'labtest'}, {'start': 121, 'end': 128, 'tag': 'health'}], 'urls': [{'start': 88, 'end': 111, 'url': 'https://t.co/Cx1ESuaDmp', 'expanded_url': 'http://bit.ly/1v91jdR', 'display_url': 'bit.ly/1v91jdR'}]}","{'location': 'San Francisco', 'name': 'DoveMed Inc.', 'username': 'DoveMed', 'public_metrics': {'followers_count': 49774, 'following_count': 5217, 'tweet_count': 29947, 'listed_count': 197}, 'description': 'At DoveMed we promote health and wellness through physician approved health info. Our mission is to create healthy communities across the globe.', 'created_at': '2010-06-01T00:17:02.000Z'}",DoveMed,South San Francisco,California,San Mateo County,United States
197602.0,830813979874320385,Just played: It's Time To Target Lyme - PSA,39303563,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2017-02-12T16:21:03.000Z,,830813979874320385,everyone,radioactivity.fm,,,,"{'created_at': '2009-05-11T18:07:35.000Z', 'public_metrics': {'followers_count': 1212, 'following_count': 11, 'tweet_count': 390155, 'listed_count': 49}, 'username': 'WVKRFM', 'description': 'Vassar College Independent Radio', 'name': 'WVKR 91.3 FM', 'location': 'Poughkeepsie, NY'}",WVKRFM,Poughkeepsie,New York,Dutchess County,United States
46710.0,909252247443447809,Not something anyone wants to talk about a whole lot...but I will. #LymeDisease #lyme https://t.co/WpbhUoiWQ7,1452488569,"{'retweet_count': 17, 'reply_count': 2, 'like_count': 33, 'quote_count': 2}",2017-09-17T03:06:43.000Z,,909252247443447809,everyone,Twitter Web Client,,,"{'hashtags': [{'start': 67, 'end': 79, 'tag': 'LymeDisease'}, {'start': 80, 'end': 85, 'tag': 'lyme'}], 'urls': [{'start': 86, 'end': 109, 'url': 'https://t.co/WpbhUoiWQ7', 'expanded_url': 'https://twitter.com/Lymeloonies/status/909252247443447809/photo/1', 'display_url': 'pic.twitter.com/WpbhUoiWQ7'}]}","{'description': 'Husband, father, cartoonist, musician @ 12 years with Chronic Lyme disease - I so hate ticks, but denial more! Created a cartoon book about Lyme (link below)', 'public_metrics': {'followers_count': 3615, 'following_count': 2894, 'tweet_count': 10718, 'listed_count': 72}, 'username': 'Lymeloonies', 'name': 'David Skidmore', 'created_at': '2013-05-23T20:34:08.000Z', 'location': 'NYC'}",Lymeloonies,New York,New York,New York County,United States
10597.0,1070045175832084480,Asking that you Keep my daughter Hannah in your thoughts &amp; prayers.  She was given a diagnosis yesterday that will change her 19 year old life forever and change us as a family going forward.  She contracted Lyme... https://t.co/ewy8usxJqR,179832781,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2018-12-04T20:00:25.000Z,,1070045175832084480,everyone,Facebook,,,"{'annotations': [{'start': 33, 'end': 38, 'probability': 0.9756, 'type': 'Person', 'normalized_text': 'Hannah'}], 'urls': [{'start': 220, 'end': 243, 'url': 'https://t.co/ewy8usxJqR', 'expanded_url': 'https://www.facebook.com/1467786857/posts/10217046435980898/', 'display_url': 'facebook.com/1467786857/pos…'}]}","{'username': 'jennxed', 'name': 'Jen King', 'public_metrics': {'followers_count': 9, 'following_count': 24, 'tweet_count': 5402, 'listed_count': 0}, 'description': 'words have no power to impress the mind w/o the exquisite horror of their reality- edgar allen poe', 'created_at': '2010-08-18T06:01:55.000Z', 'location': 'quincy'}",jennxed,Quincy,California,Plumas County,United States
39933.0,1046326470992310272,"Not so fun fact:

Trauma can cause damaging impact to physical health &amp; can lower immune function (or even cause autoimmune issues.)

Right now for me that means a bad Lyme flare, including the return of old symptoms that had been well managed for some time. It’s taking its toll.",2649221384,"{'retweet_count': 0, 'reply_count': 6, 'like_count': 32, 'quote_count': 0}",2018-09-30T09:10:45.000Z,,1046326470992310272,everyone,Twitter for iPhone,,,,"{'description': 'Author | Speaker | #Disabled Disability Consultant | Flower Lady💐 | Trauma Survivor l #CPTSD | #Adoptee | Oversharing is my Spiritual Gift 💁🏼\u200d♀️| (She/Her)', 'public_metrics': {'followers_count': 18873, 'following_count': 868, 'tweet_count': 28429, 'listed_count': 138}, 'username': 'StephTaitWrites', 'name': 'Stephanie Tait ♿️', 'created_at': '2014-07-15T21:08:56.000Z', 'location': 'Salem, Oregon'}",StephTaitWrites,Salem,Oregon,Marion County,United States
49273.0,1039872556390641665,"“Risk in Lyme Disease doubled in the last 25 years in children ages 5-14, oldest adults &amp; males”. @CDCgov",796359655471673345,"{'retweet_count': 1, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2018-09-12T13:45:11.000Z,,1039872556390641665,everyone,Twitter for iPhone,,,"{'mentions': [{'start': 102, 'end': 109, 'username': 'CDCgov', 'id': '146569971'}]}","{'description': 'Started by Olivia when she was 12. Her goal is: help kids who cannot afford Lyme drugs & to find a cure. Her new app https://t.co/6O6QEIWph0. FB at Olivia&Lyme.', 'created_at': '2016-11-09T14:31:52.000Z', 'name': 'LivLymeFoundation', 'username': 'liv_lyme', 'location': 'Denver, CO', 'public_metrics': {'followers_count': 2498, 'following_count': 287, 'tweet_count': 2279, 'listed_count': 23}}",liv_lyme,Denver,Colorado,Denver County,United States
36398.0,1049122164484591616,"Related: This week, Canada finally recognized mother-to-child transmission of Lyme disease: https://t.co/UQ2AQ7xB5A",29303902,"{'retweet_count': 1, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",2018-10-08T02:19:50.000Z,29303902.0,1049121551474466816,everyone,Twitter for iPhone,"[{'type': 'replied_to', 'id': '1049121551474466816'}]",,"{'urls': [{'start': 92, 'end': 115, 'url': 'https://t.co/UQ2AQ7xB5A', 'expanded_url': 'https://www.lymehope.ca/news-and-updates/breaking-news-canada-acknowledges-maternal-fetal-transmission-of-lyme-disease', 'display_url': 'lymehope.ca/news-and-updat…'}], 'annotations': [{'start': 20, 'end': 25, 'probability': 0.9748, 'type': 'Place', 'normalized_text': 'Canada'}]}","{'description': ""Life's funny, huh."", 'public_metrics': {'followers_count': 3289, 'following_count': 2508, 'tweet_count': 61183, 'listed_count': 80}, 'username': 'Artistlike', 'name': 'ArtistLike', 'created_at': '2009-04-06T21:55:12.000Z', 'location': 'Washington, DC'}",Artistlike,Washington,District of Columbia,District of Columbia,United States
27250.0,1055510698846023680,"Female genital mutilation, MRSA, major depression, Lyme Disease, creation science. 1979 was a fun year!

https://t.co/01TeIRcYt1",49489269,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2018-10-25T17:25:35.000Z,,1055510698846023680,everyone,Twitter Web Client,"[{'type': 'quoted', 'id': '1055459651435839488'}]",,"{'urls': [{'start': 105, 'end': 128, 'url': 'https://t.co/01TeIRcYt1', 'expanded_url': 'https://twitter.com/MerriamWebster/status/1055459651435839488', 'display_url': 'twitter.com/MerriamWebster…'}]}","{'description': 'comic book artist, manga letterer, slacker, she/her', 'created_at': '2009-06-22T01:12:14.000Z', 'name': 'Vanessa Satone 💜💀💜', 'username': 'vsatone', 'location': 'Brooklyn', 'public_metrics': {'followers_count': 700, 'following_count': 151, 'tweet_count': 144466, 'listed_count': 59}}",vsatone,Brooklyn,New York,Kings County,United States
